2020-01-09T16:15:00,32,1,1.0,75.0
2020-01-09T16:20:00,281,1,1.93,98.13
2020-01-09T16:25:00,298,1,2.0,100.0
2020-01-09T16:30:00,299,1,1.35,83.86
2020-01-09T16:35:00,218,1,0.48,62.04
2020-01-09T16:40:00,300,1,1.14,78.42
2020-01-09T16:45:00,300,1,2.0,100.0
2020-01-09T16:50:00,300,1,2.0,100.0
2020-01-09T16:55:00,300,1,2.0,99.92
2020-01-09T17:00:00,300,1,2.0,100.0
2020-01-09T17:05:00,300,1,1.76,93.92
2020-01-09T17:10:00,300,1,2.0,100.0
2020-01-09T17:15:00,189,1,1.83,95.77
2020-01-09T20:35:00,255,1,1.23,80.69
2020-01-09T20:40:00,300,1,2.0,100.0
2020-01-09T20:45:00,300,1,2.0,100.0
2020-01-09T20:50:00,300,1,2.0,100.0
2020-01-09T20:55:00,300,1,2.0,100.0
2020-01-09T21:00:00,299,1,-0.25,43.73
2020-01-09T21:05:00,300,1,-2.0,0.0
2020-01-09T21:10:00,300,1,-2.0,0.0
2020-01-09T21:15:00,299,1,-2.0,0.0
2020-01-09T21:20:00,300,1,-2.0,0.0
2020-01-09T21:25:00,132,1,-1.82,4.55
2020-01-09T22:05:00,74,1,1.31,82.77
2020-01-09T22:10:00,300,1,1.12,77.92
2020-01-09T22:15:00,300,1,1.2,80.08
2020-01-09T22:20:00,300,1,0.22,55.58
2020-01-09T22:25:00,294,1,0.94,73.47
2020-01-09T22:30:00,300,1,1.88,96.92
2020-01-09T22:35:00,298,1,1.43,85.82
2020-01-09T22:40:00,298,1,1.3,82.38
2020-01-09T22:45:00,300,1,1.16,79.08
2020-01-09T22:50:00,300,1,0.94,73.42
2020-01-09T22:55:00,300,1,1.38,84.58
2020-01-09T23:00:00,299,1,1.6,90.05
2020-01-09T23:05:00,300,1,1.81,95.17
2020-01-09T23:10:00,86,1,1.26,81.4
2020-01-09T23:15:00,36,1,1.72,93.06
2020-01-09T23:20:00,300,1,0.69,67.25
2020-01-09T23:25:00,300,1,0.81,70.25
2020-01-09T23:30:00,297,1,0.81,70.2
2020-01-09T23:35:00,299,1,1.06,76.51
2020-01-09T23:40:00,300,1,-0.5,37.42
2020-01-09T23:45:00,300,1,-1.0,25.0
2020-01-09T23:50:00,300,1,-1.0,25.0
2020-01-09T23:55:00,300,1,-1.0,25.0
2020-01-10T00:00:00,300,1,-0.04,49.08
2020-01-10T00:05:00,298,1,0.68,66.95
2020-01-10T00:10:00,298,1,-1.15,21.22
2020-01-10T00:15:00,300,1,0.5,62.58
2020-01-10T00:20:00,300,1,-1.6,10.0
2020-01-10T00:25:00,300,1,0.86,71.58
2020-01-10T00:30:00,298,1,1.04,76.09
2020-01-10T00:35:00,300,1,-0.18,45.58
2020-01-10T00:40:00,300,1,0.03,50.67
2020-01-10T00:45:00,300,1,0.34,58.5
2020-01-10T00:50:00,298,1,0.33,58.31
2020-01-10T00:55:00,298,1,-0.2,44.88
2020-01-10T01:00:00,300,1,0.74,68.42
2020-01-10T01:05:00,300,1,0.87,71.75
2020-01-10T01:10:00,300,1,1.22,80.42
2020-01-10T01:15:00,300,1,1.0,75.0
2020-01-10T01:20:00,134,1,0.66,66.6
2020-01-10T01:25:00,300,1,0.99,74.75
2020-01-10T01:30:00,300,1,1.4,85.0
2020-01-10T01:35:00,300,1,1.92,98.08
2020-01-10T01:40:00,300,1,0.81,70.25
2020-01-10T01:45:00,300,1,1.32,82.92
2020-01-10T01:50:00,300,1,0.95,73.75
2020-01-10T01:55:00,299,1,1.07,76.67
2020-01-10T02:00:00,300,1,1.0,74.92
2020-01-10T02:05:00,254,1,1.02,75.49
2020-01-10T02:35:00,30,1,1.0,75.0
2020-01-10T02:40:00,40,1,1.0,75.0
2020-01-10T12:00:00,277,1,1.36,83.94
2020-01-10T12:05:00,300,1,2.0,100.0
2020-01-10T12:10:00,300,1,1.57,89.17
2020-01-10T12:15:00,286,1,0.71,67.66
2020-01-10T12:20:00,300,1,1.08,76.92
2020-01-10T12:25:00,299,1,1.04,76.09
2020-01-10T12:30:00,300,1,1.04,75.92
2020-01-10T12:35:00,300,1,1.02,75.5
2020-01-10T12:40:00,299,1,1.15,78.68
2020-01-10T12:45:00,298,1,1.02,75.42
2020-01-10T12:50:00,300,1,0.47,61.67
2020-01-10T12:55:00,300,1,0.38,59.42
2020-01-10T13:00:00,299,1,1.54,88.38
2020-01-10T13:05:00,298,1,1.61,90.35
2020-01-10T13:10:00,300,1,1.87,96.75
2020-01-10T13:15:00,300,1,2.0,100.0
2020-01-10T13:20:00,300,1,2.0,100.0
2020-01-10T13:25:00,300,1,2.0,100.0
2020-01-10T13:30:00,300,1,2.0,100.0
2020-01-10T13:35:00,300,1,2.0,100.0
2020-01-10T13:40:00,300,1,1.93,98.25
2020-01-10T13:45:00,300,1,1.36,84.0
2020-01-10T13:50:00,300,1,-0.11,47.17
2020-01-10T13:55:00,194,1,1.0,75.0
2020-01-10T14:50:00,234,1,0.99,74.68
2020-01-10T14:55:00,298,1,0.87,71.64
2020-01-10T15:00:00,300,1,1.37,84.33
2020-01-10T15:05:00,105,1,2.0,100.0
2020-01-10T15:10:00,31,1,0.06,51.61
2020-01-10T15:15:00,300,1,1.26,81.58
2020-01-10T15:20:00,300,1,0.96,73.92
2020-01-10T15:25:00,300,1,2.0,100.0
2020-01-10T15:30:00,300,1,1.97,99.33
2020-01-10T15:35:00,300,1,1.92,97.92
2020-01-10T15:40:00,300,1,1.64,91.08
2020-01-10T15:45:00,298,1,2.0,100.0
2020-01-10T15:50:00,300,1,2.0,100.0
2020-01-10T15:55:00,300,1,2.0,100.0
2020-01-10T16:00:00,299,1,1.85,96.32
2020-01-10T16:05:00,300,1,1.95,98.75
2020-01-10T16:10:00,300,1,2.0,100.0
2020-01-10T16:15:00,300,1,2.0,100.0
2020-01-10T16:20:00,300,1,2.0,100.0
2020-01-10T16:25:00,300,1,2.0,100.0
2020-01-10T16:30:00,300,1,2.0,100.0
2020-01-10T16:35:00,300,1,2.0,100.0
2020-01-10T16:40:00,300,1,1.86,96.42
2020-01-10T16:45:00,300,1,2.0,100.0
2020-01-10T16:50:00,300,1,2.0,100.0
2020-01-10T16:55:00,300,1,2.0,100.0
2020-01-10T17:00:00,300,1,2.0,100.0
2020-01-10T17:05:00,300,1,2.0,100.0
2020-01-10T17:10:00,300,1,2.0,100.0
2020-01-10T17:15:00,300,1,2.0,100.0
2020-01-10T17:20:00,300,1,1.95,98.83
2020-01-10T17:25:00,300,1,2.0,100.0
2020-01-10T17:30:00,300,1,-0.86,28.5
2020-01-10T17:35:00,300,1,-0.38,40.5
2020-01-10T17:40:00,299,1,1.86,96.4
2020-01-10T17:45:00,300,1,2.0,100.0
2020-01-10T17:50:00,300,1,1.84,96.0
2020-01-10T17:55:00,300,1,1.9,97.5
2020-01-10T18:00:00,300,1,2.0,100.0
2020-01-10T18:05:00,265,1,2.0,100.0
2020-01-10T18:15:00,115,1,2.0,100.0
2020-01-10T18:20:00,300,1,1.98,99.5
2020-01-10T18:25:00,188,1,2.0,100.0
2020-01-10T18:35:00,240,1,1.69,92.19
2020-01-10T18:40:00,300,1,1.92,98.08
2020-01-10T18:45:00,300,1,2.0,100.0
2020-01-10T18:50:00,300,1,2.0,100.0
2020-01-10T18:55:00,300,1,1.84,96.0
2020-01-10T19:00:00,300,1,2.0,100.0
2020-01-10T19:05:00,300,1,1.64,91.0
2020-01-10T19:10:00,299,1,1.79,94.82
2020-01-10T19:15:00,300,1,1.48,86.92
2020-01-10T19:20:00,294,1,1.35,83.67
2020-01-10T19:25:00,299,1,-1.04,24.0
2020-01-10T19:30:00,300,1,0.26,56.58
2020-01-10T19:35:00,298,1,2.0,100.0
2020-01-10T19:40:00,300,1,2.0,100.0
