timestamps,TP9,AF7,AF8,TP10,Right AUX
1578400690.640,29.297,45.410,40.527,39.551,-3.906
1578400690.644,28.809,42.480,42.969,37.109,17.578
1578400690.648,31.738,36.621,41.504,35.156,42.480
1578400690.652,42.480,40.527,40.527,39.062,29.297
1578400690.655,43.457,46.875,40.039,44.434,17.090
1578400690.659,35.645,36.133,44.434,47.363,1.953
1578400690.663,36.133,36.133,41.504,44.434,28.320
1578400690.667,40.527,47.852,38.574,37.109,26.367
1578400690.671,48.828,47.852,37.598,35.645,17.090
1578400690.675,47.852,47.852,36.133,39.551,46.387
1578400690.679,41.992,41.504,36.133,44.434,46.387
1578400690.683,47.363,37.109,35.156,45.898,21.973
1578400690.687,56.152,39.062,34.668,40.527,1.953
1578400690.691,60.059,46.875,35.156,39.062,48.340
1578400690.695,51.758,46.387,34.180,42.969,79.590
1578400690.698,40.039,43.457,35.645,43.457,0.000
1578400690.702,27.832,43.945,34.180,35.645,-47.363
1578400690.706,26.367,39.551,29.297,24.902,22.461
1578400690.710,31.738,41.992,32.227,26.855,48.828
1578400690.714,29.785,42.969,31.738,29.785,31.250
1578400690.718,26.855,42.969,35.156,31.250,21.484
1578400690.722,25.391,48.828,41.504,35.156,55.664
1578400690.726,27.344,50.293,38.086,34.668,79.590
1578400690.730,37.598,45.410,34.668,38.086,45.898
1578400690.734,43.457,42.480,37.109,42.969,45.898
1578400690.737,37.598,43.945,39.551,41.016,36.621
1578400690.741,24.414,44.434,37.598,34.180,16.602
1578400690.745,25.879,41.992,37.598,25.879,35.645
1578400690.749,38.086,32.227,38.574,20.996,73.242
1578400690.753,37.109,37.598,31.250,26.855,85.938
1578400690.757,36.621,48.828,30.273,35.156,45.410
1578400690.761,32.715,43.945,33.691,33.691,70.312
1578400690.765,29.785,36.621,33.203,21.484,93.262
1578400690.769,48.340,36.621,34.180,29.785,66.895
1578400690.773,58.105,42.480,36.621,42.480,65.430
1578400690.777,37.109,44.434,45.898,33.691,57.129
1578400690.780,18.555,44.434,46.387,27.344,31.738
1578400690.784,19.531,43.945,39.062,25.391,28.809
1578400690.788,30.273,47.852,39.551,23.926,21.484
1578400690.792,40.527,47.852,40.527,30.273,11.719
1578400690.796,36.621,41.992,37.109,37.598,34.180
1578400690.800,29.297,38.574,33.203,38.574,41.016
1578400690.804,32.715,38.086,36.621,32.227,47.852
1578400690.808,38.086,39.062,44.434,25.879,66.406
1578400690.812,40.527,44.922,42.480,36.133,62.988
1578400690.816,37.598,45.898,38.086,44.434,49.316
1578400690.820,33.203,43.945,36.621,45.898,73.242
1578400690.823,30.273,44.922,36.133,44.434,36.621
1578400690.827,39.062,43.945,41.016,41.504,10.742
1578400690.831,52.734,43.457,42.969,46.387,9.766
1578400690.835,46.875,45.410,39.062,48.828,-1.953
1578400690.839,37.598,49.316,36.133,44.922,-13.672
1578400690.843,37.598,47.852,41.504,41.504,6.348
1578400690.847,39.062,39.062,40.527,34.180,-27.832
1578400690.851,45.898,38.574,40.039,30.273,-23.926
1578400690.855,42.969,38.086,44.434,37.598,28.320
1578400690.859,37.109,32.227,39.551,44.922,-10.254
1578400690.862,39.062,38.086,33.691,42.969,-16.113
1578400690.866,37.598,42.480,35.645,37.109,-2.441
1578400690.870,46.875,45.410,37.109,47.363,17.578
1578400690.874,52.734,41.504,34.180,53.223,41.504
1578400690.878,41.504,36.621,39.062,51.270,55.664
1578400690.882,34.180,36.133,45.410,47.852,28.320
1578400690.886,37.109,40.039,41.016,37.109,5.859
1578400690.890,39.551,41.016,34.180,33.691,8.789
1578400690.894,40.039,34.180,35.645,33.691,46.387
1578400690.898,29.785,38.086,33.691,26.855,72.266
1578400690.902,25.879,38.574,29.297,24.414,32.227
1578400690.905,31.738,36.133,32.715,23.438,47.852
1578400690.909,38.086,41.992,37.109,23.438,50.293
1578400690.913,40.039,44.922,34.668,29.297,62.012
1578400690.917,37.109,39.551,38.574,36.621,35.645
1578400690.921,29.785,39.062,45.898,33.691,6.348
1578400690.925,30.762,37.598,44.434,31.250,37.109
1578400690.929,43.457,38.086,41.504,31.738,29.785
1578400690.933,46.387,44.434,43.457,32.715,44.434
1578400690.937,41.016,43.945,40.039,38.574,34.668
1578400690.941,41.992,45.410,35.645,38.574,40.527
1578400690.945,39.551,38.574,38.574,30.273,28.809
1578400690.948,37.598,30.762,40.527,29.785,29.297
1578400690.952,43.945,39.062,40.527,36.621,68.848
1578400690.956,41.504,42.480,41.016,41.016,84.961
1578400690.960,37.109,33.203,42.969,41.504,73.242
1578400690.964,40.039,31.738,43.457,43.457,85.938
1578400690.968,46.387,42.480,39.551,42.969,94.238
1578400690.972,51.758,41.016,34.180,44.922,52.246
1578400690.976,49.316,38.086,37.598,54.199,20.020
1578400690.980,30.762,39.551,41.504,47.363,60.059
1578400690.984,22.949,37.598,41.504,30.762,41.504
1578400690.987,34.180,38.086,43.945,31.250,29.297
1578400690.991,45.410,41.992,42.480,40.039,51.758
1578400690.995,40.527,40.527,40.527,47.363,34.180
1578400690.999,33.203,34.180,39.062,48.340,45.898
1578400691.003,32.227,35.645,33.203,40.039,30.762
1578400691.007,36.621,41.504,29.785,36.621,39.551
1578400691.011,48.828,39.551,37.598,40.039,54.199
1578400691.015,46.875,30.273,38.086,46.387,23.926
1578400691.019,33.203,36.133,33.691,47.363,71.289
1578400691.023,33.691,46.387,39.062,44.922,88.379
1578400691.027,46.875,43.457,44.434,41.016,52.734
1578400691.030,53.223,42.969,35.156,36.621,57.129
1578400691.034,46.875,43.945,30.273,40.039,26.855
1578400691.038,39.062,41.016,39.551,44.922,37.109
1578400691.042,29.297,38.086,43.457,38.574,49.316
1578400691.046,25.391,33.203,41.992,27.344,41.504
1578400691.050,33.691,28.320,38.574,26.855,35.645
1578400691.054,31.738,29.785,34.180,29.297,2.930
1578400691.058,18.555,33.691,35.645,24.902,34.180
1578400691.062,11.230,32.715,33.203,21.973,18.066
1578400691.066,17.090,28.809,30.762,16.113,2.441
1578400691.070,33.203,39.062,34.668,21.484,8.301
1578400691.073,41.992,51.270,40.039,32.715,30.273
1578400691.077,36.621,45.898,34.668,37.598,8.301
1578400691.081,32.715,35.156,29.785,39.551,-28.320
1578400691.085,36.133,29.297,30.762,34.668,0.000
1578400691.089,40.527,32.227,26.367,31.738,53.711
1578400691.093,48.340,40.527,31.250,41.016,78.613
1578400691.097,45.898,48.340,37.598,48.828,40.039
1578400691.101,35.645,41.016,35.156,42.969,60.547
1578400691.105,32.227,39.062,37.109,32.227,51.270
1578400691.109,36.133,39.551,34.180,26.367,11.719
1578400691.112,46.875,42.480,29.785,32.227,31.738
1578400691.116,38.574,38.574,29.297,33.203,62.012
1578400691.120,23.926,27.344,33.203,28.320,51.758
1578400691.124,29.297,36.621,36.133,28.809,10.254
1578400691.128,36.621,48.340,35.645,26.855,39.062
1578400691.132,44.434,47.363,34.180,30.762,53.223
1578400691.136,44.922,43.945,30.273,34.180,13.672
1578400691.140,26.367,38.574,37.109,33.203,28.320
1578400691.144,14.648,34.668,44.434,23.926,36.621
1578400691.148,15.625,40.039,36.133,10.254,-22.461
1578400691.152,29.785,42.480,34.180,22.949,35.156
1578400691.155,34.180,39.062,40.039,39.551,89.355
1578400691.159,22.949,39.062,41.504,37.109,41.016
1578400691.163,17.578,33.203,39.062,31.738,51.270
1578400691.167,24.902,32.227,40.039,26.855,52.734
1578400691.171,38.574,34.668,41.016,31.250,32.227
1578400691.175,34.180,28.320,36.133,36.621,28.809
1578400691.179,19.531,33.691,33.203,33.691,40.527
1578400691.183,18.066,38.574,33.691,30.273,33.203
1578400691.187,24.414,33.691,39.062,23.926,-4.395
1578400691.191,30.762,28.320,40.527,27.832,-16.602
1578400691.195,33.691,33.691,40.527,40.039,26.367
1578400691.198,29.297,38.086,41.504,42.969,59.082
1578400691.202,27.832,33.203,40.527,41.504,43.457
1578400691.206,31.738,31.250,38.086,39.062,50.293
1578400691.210,40.527,30.273,36.621,37.598,53.711
1578400691.214,39.062,36.133,39.062,38.574,42.969
1578400691.218,28.809,36.133,38.574,40.039,28.809
1578400691.222,25.391,31.738,36.133,35.645,64.941
1578400691.226,29.297,34.668,31.738,24.414,88.867
1578400691.230,41.992,34.668,29.297,26.855,57.617
1578400691.234,48.340,35.156,28.809,40.039,32.715
1578400691.237,40.527,37.109,37.598,40.527,46.875
1578400691.241,31.738,38.086,43.945,35.645,31.250
1578400691.245,28.809,34.668,38.086,29.785,16.602
1578400691.249,36.621,37.109,39.551,34.180,61.523
1578400691.253,38.574,39.551,45.410,44.922,95.215
1578400691.257,27.344,40.039,41.504,50.293,90.332
1578400691.261,21.484,38.086,33.691,44.922,67.871
1578400691.265,26.367,41.992,30.762,39.062,13.672
1578400691.269,34.668,48.340,35.645,35.156,-18.066
1578400691.273,36.621,46.875,41.016,32.227,-12.695
1578400691.277,38.086,52.246,41.504,40.039,-3.906
1578400691.280,38.574,51.758,39.062,45.410,6.348
1578400691.284,38.086,41.504,37.598,39.551,-22.461
1578400691.288,45.898,45.898,36.621,38.086,-4.395
1578400691.292,48.340,54.688,36.133,40.039,33.203
1578400691.296,37.109,51.758,33.203,38.574,12.207
1578400691.300,29.297,43.457,33.691,37.109,33.691
1578400691.304,29.785,43.945,40.527,33.691,78.613
1578400691.308,33.203,47.852,42.969,27.832,33.203
1578400691.312,39.062,43.457,41.504,32.227,9.766
1578400691.316,38.086,39.062,40.527,33.203,56.641
1578400691.320,26.367,41.992,43.457,24.902,64.941
1578400691.323,24.902,41.016,42.480,22.949,54.199
1578400691.327,31.250,39.551,35.645,20.508,31.250
1578400691.331,42.480,44.434,33.691,23.438,11.230
1578400691.335,45.898,46.875,40.039,28.809,7.324
1578400691.339,40.527,37.109,47.363,37.598,52.734
1578400691.343,40.039,34.180,47.363,41.504,48.340
1578400691.347,45.898,41.504,40.039,32.227,24.414
1578400691.351,55.664,42.969,33.691,35.156,92.773
1578400691.355,51.758,37.109,38.086,46.875,111.816
1578400691.359,29.297,31.250,51.270,42.480,34.668
1578400691.362,14.648,29.785,41.016,25.391,84.473
1578400691.366,28.320,32.227,32.715,27.344,83.496
1578400691.370,37.598,33.691,42.480,29.297,0.000
1578400691.374,36.621,35.156,42.480,29.785,2.441
1578400691.378,31.738,36.621,40.527,38.086,41.504
1578400691.382,31.250,34.180,41.016,41.992,76.172
1578400691.386,36.621,38.086,41.016,37.109,7.324
1578400691.390,44.434,41.504,41.992,35.156,-7.812
1578400691.394,45.898,34.668,42.480,42.480,-2.930
1578400691.398,34.668,27.832,36.621,43.945,-19.043
1578400691.402,26.367,26.367,35.156,39.062,52.246
1578400691.405,31.250,33.203,35.645,34.668,58.105
1578400691.409,41.504,39.062,31.738,33.691,47.852
1578400691.413,43.945,35.645,32.227,36.133,68.848
1578400691.417,36.133,38.574,33.691,39.551,28.320
1578400691.421,25.879,38.086,34.180,32.715,0.977
1578400691.425,28.809,32.227,36.133,29.297,-43.945
1578400691.429,40.039,31.738,32.227,29.785,-43.945
1578400691.433,46.387,37.598,32.227,33.691,18.555
1578400691.437,37.598,39.062,37.598,39.062,27.344
1578400691.441,27.344,41.504,39.062,39.062,37.109
1578400691.445,34.180,38.574,40.527,40.527,102.051
1578400691.448,40.527,34.180,39.062,37.109,64.941
1578400691.452,41.016,42.480,36.133,37.109,9.277
1578400691.456,38.574,43.457,39.551,42.480,30.273
1578400691.460,29.297,38.574,46.387,45.898,39.551
1578400691.464,28.320,37.109,45.898,39.062,12.695
1578400691.468,42.480,42.480,39.062,33.691,-15.137
1578400691.472,41.992,40.039,37.598,32.227,25.879
1578400691.476,27.832,34.180,34.668,29.297,25.391
1578400691.480,20.508,37.598,34.180,28.809,63.477
1578400691.484,20.996,36.133,36.621,21.973,90.332
1578400691.487,27.344,40.039,35.645,17.578,10.254
1578400691.491,33.691,44.434,35.645,20.508,-28.320
1578400691.495,31.250,40.039,36.621,26.855,40.527
1578400691.499,27.344,40.527,39.551,31.250,39.062
1578400691.503,29.785,41.016,39.551,27.344,-35.645
1578400691.507,40.039,34.180,35.645,27.344,-14.160
1578400691.511,50.781,31.250,27.832,30.762,16.602
1578400691.515,44.434,34.180,29.785,36.621,38.574
1578400691.519,33.691,33.691,33.691,41.992,0.977
1578400691.523,37.109,36.621,28.809,40.527,-37.109
1578400691.527,45.898,43.457,29.785,34.668,15.137
1578400691.530,48.828,49.316,35.156,30.762,-0.977
1578400691.534,42.969,44.434,36.621,36.133,-0.488
1578400691.538,35.156,35.156,35.645,46.875,41.992
1578400691.542,34.668,37.109,32.227,51.270,45.898
1578400691.546,39.062,41.992,35.156,36.133,46.387
1578400691.550,40.527,37.598,42.480,23.438,65.918
1578400691.554,36.621,33.691,35.645,19.043,93.750
1578400691.558,26.855,37.598,31.250,20.020,65.430
1578400691.562,20.508,37.598,30.762,25.879,63.477
1578400691.566,28.809,40.527,26.367,24.414,83.984
1578400691.570,43.457,45.898,27.344,23.926,36.621
1578400691.573,51.270,47.852,28.320,25.391,11.719
1578400691.577,42.969,47.852,30.273,25.879,39.551
1578400691.581,36.621,42.969,33.203,24.414,47.852
1578400691.585,43.945,45.410,35.645,25.391,48.340
1578400691.589,53.223,52.734,41.016,26.855,-2.441
1578400691.593,50.781,50.781,35.156,25.391,21.484
1578400691.597,45.410,48.828,22.461,26.855,79.102
1578400691.601,41.504,43.945,20.020,21.484,59.082
1578400691.605,40.527,39.062,29.297,18.066,29.785
1578400691.609,49.805,40.527,36.621,21.973,84.961
1578400691.612,51.270,41.016,36.133,26.367,129.395
1578400691.616,41.016,47.852,38.086,33.691,52.246
1578400691.620,35.645,44.434,39.062,35.156,41.504
1578400691.624,34.180,40.527,37.598,26.855,-0.488
1578400691.628,41.504,44.922,36.621,24.414,-37.598
1578400691.632,52.734,45.898,30.762,30.762,9.277
1578400691.636,47.363,42.480,31.738,34.668,60.059
1578400691.640,39.062,38.086,36.621,34.668,70.312
1578400691.644,41.016,41.504,34.180,31.250,0.488
1578400691.648,43.945,44.434,33.203,27.832,52.246
1578400691.652,47.363,44.922,37.109,33.691,59.570
1578400691.655,41.992,42.969,38.574,41.992,21.973
1578400691.659,33.691,35.645,36.133,40.039,53.711
1578400691.663,34.668,29.297,33.691,32.227,10.254
1578400691.667,43.457,31.738,32.715,32.715,17.578
1578400691.671,51.270,31.250,38.086,38.086,26.367
1578400691.675,45.410,32.227,41.504,44.434,34.180
1578400691.679,35.156,39.062,44.434,47.852,57.617
1578400691.683,35.156,41.016,41.992,42.480,14.648
1578400691.687,38.574,41.504,39.062,35.156,-15.137
1578400691.691,46.875,46.387,41.016,32.227,15.137
1578400691.695,44.922,49.316,43.457,41.992,64.453
1578400691.698,28.320,43.945,35.645,45.410,72.754
1578400691.702,28.809,32.715,27.832,38.574,48.340
1578400691.706,40.527,31.250,34.668,35.645,10.254
1578400691.710,47.852,45.410,35.645,36.621,33.691
1578400691.714,47.363,50.781,27.344,36.133,55.664
1578400691.718,38.574,47.363,25.391,35.156,20.996
1578400691.722,33.203,45.410,30.273,36.133,15.625
1578400691.726,39.062,45.410,36.621,32.715,24.414
1578400691.730,47.363,41.992,36.133,35.645,17.578
1578400691.734,43.945,39.551,28.809,39.551,82.520
1578400691.737,31.738,38.086,28.320,35.156,122.559
1578400691.741,23.926,41.016,29.297,30.273,20.996
1578400691.745,30.762,44.922,30.273,28.809,14.648
1578400691.749,39.551,46.387,34.668,28.320,65.918
1578400691.753,36.621,41.992,35.156,24.902,66.895
1578400691.757,28.320,41.992,33.691,27.832,90.820
1578400691.761,31.250,46.875,35.645,35.156,87.891
1578400691.765,41.504,43.945,39.551,38.086,68.359
1578400691.769,50.293,37.109,36.621,37.598,5.859
1578400691.773,49.805,34.668,30.762,36.621,-49.316
1578400691.777,37.109,36.133,31.738,34.668,-16.602
1578400691.780,38.574,41.016,33.691,40.527,-3.906
1578400691.784,41.504,45.898,33.691,42.480,15.137
1578400691.788,39.062,47.363,32.715,34.668,7.812
1578400691.792,42.480,46.387,28.320,36.133,-16.602
1578400691.796,37.109,41.504,29.785,40.039,45.898
1578400691.800,28.809,39.062,29.785,40.039,70.801
1578400691.804,31.738,42.480,24.902,39.062,57.129
1578400691.808,39.551,41.016,28.320,34.668,60.059
1578400691.812,42.480,31.738,35.156,30.762,40.039
1578400691.816,41.016,26.367,36.621,37.598,31.250
1578400691.820,34.180,32.227,35.645,40.527,28.809
1578400691.823,33.691,43.457,30.762,35.645,42.480
1578400691.827,44.922,41.992,33.203,33.691,7.324
1578400691.831,46.875,38.086,39.551,34.180,-10.742
1578400691.835,41.016,37.598,40.039,40.039,57.617
1578400691.839,38.574,32.227,43.945,42.480,23.926
1578400691.843,36.133,29.785,46.387,35.156,-4.395
1578400691.847,41.016,32.715,45.898,36.133,14.648
1578400691.851,52.734,34.180,46.387,47.363,23.438
1578400691.855,49.805,35.645,41.992,55.664,68.848
1578400691.859,27.832,38.086,39.551,53.223,82.520
1578400691.862,24.414,36.133,42.480,51.758,93.262
1578400691.866,32.227,34.668,39.551,51.270,35.156
1578400691.870,31.738,34.668,32.715,46.875,-0.488
1578400691.874,29.297,32.227,34.668,48.340,35.156
1578400691.878,26.367,28.320,33.203,52.734,38.086
1578400691.882,28.320,29.785,29.785,46.875,15.625
1578400691.886,37.598,39.062,29.785,36.621,11.719
1578400691.890,49.316,49.805,27.344,31.250,19.531
1578400691.894,55.664,46.387,30.273,39.551,53.223
1578400691.898,56.152,41.504,29.785,49.805,42.480
1578400691.902,47.363,40.527,25.879,41.504,39.062
1578400691.905,49.316,31.250,28.809,34.668,78.613
1578400691.909,65.430,29.297,33.203,41.992,56.641
1578400691.913,64.453,32.715,32.715,50.293,124.023
1578400691.917,48.340,29.785,36.133,53.711,95.215
1578400691.921,40.527,29.785,42.480,52.734,-3.906
1578400691.925,38.086,30.273,42.480,44.922,56.152
1578400691.929,39.551,31.250,36.621,37.109,58.105
1578400691.933,46.387,31.738,35.645,39.062,48.828
1578400691.937,42.969,31.250,45.410,48.340,70.801
1578400691.941,34.668,38.574,48.340,46.875,21.973
1578400691.945,40.527,40.527,36.133,36.133,-9.766
1578400691.948,46.387,33.203,29.297,28.320,43.945
1578400691.952,42.480,35.156,34.668,29.785,55.664
1578400691.956,35.645,33.691,38.574,34.668,52.246
1578400691.960,33.691,32.227,40.039,40.039,31.738
1578400691.964,40.039,41.504,39.062,38.086,-11.230
1578400691.968,53.711,46.387,43.457,42.480,22.461
1578400691.972,61.035,58.594,51.270,51.758,20.996
1578400691.976,46.875,59.082,53.711,39.551,16.113
1578400691.980,28.320,42.969,50.293,25.879,58.594
1578400691.984,21.484,41.016,47.363,18.066,26.367
1578400691.987,28.809,55.664,52.246,16.113,-19.531
1578400691.991,39.062,72.266,62.012,22.461,-4.883
1578400691.995,33.203,89.844,80.566,29.297,-17.090
1578400691.999,2.441,85.449,76.660,10.742,42.480
1578400692.003,-22.461,79.102,58.594,-18.066,102.051
1578400692.007,-23.926,93.262,59.570,-33.691,85.449
1578400692.011,-27.344,105.957,71.289,-40.527,36.133
1578400692.015,-54.199,114.258,75.684,-54.688,27.832
1578400692.019,-83.008,116.699,79.102,-73.242,111.816
1578400692.023,-103.027,114.746,84.473,-99.121,79.102
1578400692.027,-106.445,123.535,82.520,-113.770,18.555
1578400692.030,-89.844,130.371,83.496,-108.398,36.621
1578400692.034,-99.121,127.441,87.891,-110.840,29.785
1578400692.038,-110.352,120.117,85.938,-112.305,21.484
1578400692.042,-106.934,111.328,90.820,-109.375,29.785
1578400692.046,-101.562,108.887,99.121,-107.910,20.996
1578400692.050,-77.148,100.098,88.867,-93.262,-2.441
1578400692.054,-64.941,86.426,79.102,-73.730,32.227
1578400692.058,-73.242,75.195,72.754,-61.035,56.152
1578400692.062,-61.035,65.430,57.617,-48.828,41.016
1578400692.066,-45.410,58.105,55.176,-42.480,43.457
1578400692.070,-34.668,56.641,57.617,-39.062,61.035
1578400692.073,-17.578,53.223,46.875,-21.973,99.609
1578400692.077,-13.184,35.645,45.898,-0.977,48.340
1578400692.081,-8.301,27.832,46.875,5.859,13.672
1578400692.085,10.742,24.902,38.574,9.277,40.039
1578400692.089,30.273,16.113,40.527,20.020,13.184
1578400692.093,36.621,16.602,37.109,28.809,-34.668
1578400692.097,30.762,12.207,25.391,32.715,-39.551
1578400692.101,34.668,3.906,24.414,45.410,7.812
1578400692.105,47.363,4.883,20.508,53.223,-15.137
1578400692.109,64.941,9.766,15.137,57.129,-57.129
1578400692.112,78.125,11.719,19.531,69.824,-11.230
1578400692.116,74.707,15.137,20.508,83.984,-0.488
1578400692.120,63.965,12.207,13.184,84.961,-40.527
1578400692.124,65.430,5.371,14.160,79.102,-33.691
1578400692.128,75.195,-2.441,16.113,75.195,-3.906
1578400692.132,80.078,6.836,15.137,77.637,11.230
1578400692.136,73.242,20.996,19.531,78.613,99.609
1578400692.140,64.941,15.137,16.113,74.707,87.891
1578400692.144,69.336,19.531,14.160,72.266,40.527
1578400692.148,74.707,20.996,11.719,66.895,75.684
1578400692.152,80.566,18.555,7.812,68.848,71.777
1578400692.155,77.148,22.949,7.324,71.289,86.914
1578400692.159,72.754,20.508,9.766,74.219,82.520
1578400692.163,72.754,21.484,9.766,74.707,32.227
1578400692.167,77.637,23.438,7.324,68.359,19.043
1578400692.171,87.402,21.973,18.555,67.871,17.090
1578400692.175,78.613,21.484,28.320,75.195,46.875
1578400692.179,65.430,18.066,20.996,81.543,39.062
1578400692.183,62.988,16.602,13.672,76.172,5.859
1578400692.187,67.383,16.113,15.625,68.359,17.090
1578400692.191,81.543,13.184,21.973,69.824,24.902
1578400692.195,80.566,8.301,17.090,72.266,14.160
1578400692.198,71.289,14.648,15.625,74.219,53.223
1578400692.202,74.219,20.996,27.344,75.684,23.926
1578400692.206,75.684,18.555,32.715,67.383,-34.180
1578400692.210,75.684,21.973,28.320,61.035,56.641
1578400692.214,75.195,22.949,20.020,60.059,84.961
1578400692.218,66.406,16.113,18.066,61.035,61.035
1578400692.222,66.406,21.973,21.484,65.918,55.664
1578400692.226,72.266,31.250,15.625,63.477,32.227
1578400692.230,73.730,29.785,21.973,60.059,34.668
1578400692.234,71.777,32.227,29.785,62.012,-27.344
1578400692.237,60.059,33.691,27.344,61.035,36.133
1578400692.241,50.293,34.180,20.508,54.688,49.316
1578400692.245,55.664,31.738,15.625,44.922,6.836
1578400692.249,62.500,27.832,22.461,44.434,27.832
1578400692.253,57.129,25.391,22.461,50.781,-11.230
1578400692.257,48.340,16.113,14.648,50.293,36.621
1578400692.261,45.410,18.066,17.578,46.875,32.715
1578400692.265,51.270,28.809,18.066,42.969,-37.109
1578400692.269,52.734,23.926,20.508,36.133,44.922
1578400692.273,48.828,19.531,32.227,38.574,104.492
1578400692.277,43.945,24.414,32.227,50.293,59.082
1578400692.280,37.598,22.461,31.250,49.805,26.367
1578400692.284,41.992,20.996,30.273,43.457,10.742
1578400692.288,50.781,20.508,27.344,41.016,47.363
1578400692.292,53.711,22.949,30.273,47.363,27.344
1578400692.296,51.270,28.320,25.879,56.641,-13.184
1578400692.300,44.922,27.832,22.461,54.199,66.406
1578400692.304,45.898,25.391,29.785,48.340,99.121
1578400692.308,61.523,31.738,35.645,47.363,53.223
1578400692.312,67.871,37.109,34.668,54.199,42.480
1578400692.316,58.594,30.762,34.180,58.105,52.246
1578400692.320,57.617,24.414,34.668,59.082,56.641
1578400692.323,59.570,24.414,36.133,55.664,92.773
1578400692.327,60.059,31.738,35.645,48.828,96.191
1578400692.331,63.477,36.621,36.133,45.898,72.266
1578400692.335,59.082,33.691,43.457,42.969,46.875
1578400692.339,52.734,36.621,42.969,44.922,-4.883
1578400692.343,48.828,42.969,36.621,36.133,4.395
1578400692.347,46.875,36.133,28.320,24.414,-12.695
1578400692.351,53.711,33.203,27.344,28.320,-17.578
1578400692.355,47.363,37.109,27.832,31.738,13.672
1578400692.359,33.203,33.691,30.762,34.180,56.152
1578400692.362,32.227,28.320,35.156,38.574,81.055
1578400692.366,37.598,28.809,31.738,33.203,50.293
1578400692.370,52.734,28.809,34.180,38.574,22.949
1578400692.374,54.199,26.855,42.480,53.223,28.809
1578400692.378,36.133,31.250,41.992,51.758,36.621
1578400692.382,28.809,36.621,40.527,43.457,38.574
1578400692.386,32.715,40.527,40.039,30.762,6.348
1578400692.390,44.434,37.109,38.574,32.715,-14.160
1578400692.394,42.969,29.785,38.574,40.527,-20.020
1578400692.398,35.156,34.180,35.156,41.504,18.555
1578400692.402,36.133,39.062,38.086,45.410,17.090
1578400692.405,45.410,40.039,41.504,44.922,54.688
1578400692.409,55.664,41.504,38.574,47.363,84.961
1578400692.413,53.223,41.992,35.645,52.246,30.273
1578400692.417,44.922,39.062,32.715,54.688,65.918
1578400692.421,38.574,37.598,40.039,49.805,91.309
1578400692.425,40.039,37.109,46.875,40.527,41.992
1578400692.429,49.316,26.855,39.062,37.598,-23.438
1578400692.433,49.316,29.297,36.133,42.480,-46.387
1578400692.437,36.133,36.133,38.086,45.898,25.879
1578400692.441,26.367,33.203,39.062,41.016,45.410
1578400692.445,27.344,36.133,35.156,28.809,12.207
1578400692.448,34.668,32.227,36.133,27.832,61.523
1578400692.452,38.086,27.344,39.062,31.250,89.355
1578400692.456,34.668,25.879,36.133,30.762,96.191
1578400692.460,26.855,19.531,32.227,32.715,70.801
1578400692.464,26.855,24.902,29.785,29.785,22.949
1578400692.468,37.598,30.762,32.715,29.785,18.066
1578400692.472,43.457,32.715,31.738,35.156,25.879
1578400692.476,40.527,41.504,37.109,41.992,41.504
1578400692.480,35.156,41.504,43.457,42.480,26.855
1578400692.484,34.180,35.156,39.551,27.344,16.113
1578400692.487,38.086,38.574,34.180,21.973,21.484
1578400692.491,43.945,44.434,35.156,31.250,54.688
1578400692.495,45.410,47.363,36.133,40.039,96.191
1578400692.499,43.945,41.992,35.156,45.898,19.043
1578400692.503,45.898,41.504,37.109,44.922,-8.301
1578400692.507,55.176,46.875,38.574,40.527,60.547
1578400692.511,62.012,45.410,40.039,41.504,68.848
1578400692.515,54.688,41.504,37.598,41.992,58.105
1578400692.519,38.574,39.551,30.273,37.109,46.387
1578400692.523,35.645,34.180,31.738,31.250,30.273
1578400692.527,40.039,38.086,34.668,25.879,36.621
1578400692.530,43.945,49.805,36.621,31.738,80.566
1578400692.534,44.922,42.969,40.527,41.016,102.051
1578400692.538,39.062,36.133,47.363,45.410,73.242
1578400692.542,32.227,37.109,47.852,38.574,29.785
1578400692.546,38.574,37.109,44.922,24.902,40.527
1578400692.550,45.898,28.320,41.504,29.785,38.574
1578400692.554,48.340,25.879,35.645,50.293,-35.645
1578400692.558,46.875,44.922,36.621,48.828,-9.766
1578400692.562,31.250,56.152,37.109,26.855,47.363
1578400692.566,31.738,55.664,38.086,23.926,18.555
1578400692.570,42.480,54.199,38.086,30.762,12.207
1578400692.573,43.457,52.734,36.621,33.691,27.832
1578400692.577,40.527,50.293,35.645,38.574,19.531
1578400692.581,33.691,48.340,38.574,30.273,-30.273
1578400692.585,34.180,41.992,36.621,24.902,-35.645
1578400692.589,44.922,41.504,32.715,28.320,-1.465
1578400692.593,50.781,39.062,29.785,30.762,7.812
1578400692.597,41.504,40.039,36.133,38.086,32.227
1578400692.601,32.227,46.875,39.062,39.551,67.383
1578400692.605,38.086,45.410,35.156,38.086,59.570
1578400692.609,45.410,41.992,35.645,37.109,65.918
1578400692.612,47.363,45.410,36.621,43.457,83.496
1578400692.616,42.969,47.852,43.945,49.316,89.355
1578400692.620,33.203,38.574,43.945,42.480,72.266
1578400692.624,39.551,34.180,42.969,38.086,71.777
1578400692.628,49.316,38.574,41.992,31.738,58.105
1578400692.632,44.434,41.016,42.480,29.785,30.762
1578400692.636,36.621,44.922,40.527,29.297,62.988
1578400692.640,27.832,37.109,37.109,26.367,5.371
