timestamps,TP9,AF7,AF8,TP10,Right AUX
1578402180.792,38.574,20.508,36.133,20.508,27.832
1578402180.796,52.246,26.855,60.059,34.180,88.379
1578402180.800,55.176,31.250,47.852,41.016,27.832
1578402180.804,46.875,23.438,33.691,36.621,6.836
1578402180.808,42.969,30.762,28.320,34.668,112.305
1578402180.812,51.270,32.715,27.344,41.504,103.516
1578402180.816,70.312,43.945,36.621,54.688,65.918
1578402180.820,69.824,50.781,41.504,54.199,38.574
1578402180.823,59.570,29.785,31.738,54.688,2.441
1578402180.827,51.758,22.461,17.578,54.688,-7.812
1578402180.831,54.199,27.344,20.020,50.293,10.742
1578402180.835,65.430,35.645,37.598,55.176,42.969
1578402180.839,59.082,27.832,34.668,49.805,13.184
1578402180.843,50.293,20.996,34.668,41.992,27.344
1578402180.847,49.805,26.855,39.551,44.434,103.027
1578402180.851,47.852,29.785,29.297,48.340,58.594
1578402180.855,43.945,26.367,34.668,41.504,31.250
1578402180.859,57.617,41.992,45.410,48.340,54.688
1578402180.862,70.801,59.570,42.969,66.406,44.922
1578402180.866,60.547,43.945,39.551,60.059,36.621
1578402180.870,46.875,27.832,35.645,39.062,35.156
1578402180.874,47.363,31.250,33.691,35.156,29.785
1578402180.878,53.223,33.203,33.691,43.457,1.465
1578402180.882,51.758,30.273,21.973,41.504,8.301
1578402180.886,50.293,25.879,27.832,46.875,29.297
1578402180.890,53.711,28.320,42.969,57.129,39.551
1578402180.894,60.059,42.969,49.316,56.641,64.453
1578402180.898,53.223,45.410,33.691,46.875,57.129
1578402180.902,38.086,25.879,21.484,32.715,55.664
1578402180.905,31.738,22.949,32.715,35.156,87.891
1578402180.909,25.391,29.785,27.344,35.156,40.527
1578402180.913,32.715,35.645,31.738,31.738,-15.137
1578402180.917,41.992,41.992,47.363,40.527,10.254
1578402180.921,38.574,43.457,48.340,43.457,8.301
1578402180.925,41.016,41.016,34.668,43.457,41.504
1578402180.929,57.617,41.992,25.391,55.176,29.785
1578402180.933,55.664,49.316,31.738,51.270,-22.949
1578402180.937,35.156,37.598,39.062,28.320,9.277
1578402180.941,19.043,16.602,28.320,18.066,30.273
1578402180.945,19.531,22.949,24.414,27.344,72.266
1578402180.948,34.668,41.504,28.809,39.551,97.656
1578402180.952,37.109,41.992,28.320,41.504,71.777
1578402180.956,40.039,32.715,27.344,41.016,34.180
1578402180.960,47.852,36.133,23.438,41.504,38.086
1578402180.964,52.734,48.340,34.668,54.199,36.621
1578402180.968,50.781,48.340,51.758,58.105,26.855
1578402180.972,45.898,37.598,33.203,30.762,71.289
1578402180.976,42.480,38.086,17.578,14.160,61.035
1578402180.980,37.598,38.086,31.250,16.113,42.480
1578402180.984,34.668,35.156,44.922,21.973,67.871
1578402180.987,37.598,35.645,41.992,30.762,29.785
1578402180.991,39.062,33.691,29.785,38.086,1.465
1578402180.995,42.480,43.457,39.062,41.992,-31.250
1578402180.999,45.898,48.340,45.410,43.457,7.812
1578402181.003,53.223,57.617,43.457,59.570,14.160
1578402181.007,56.152,62.012,54.688,68.359,-23.438
1578402181.011,39.062,38.574,51.270,50.781,35.645
1578402181.015,44.922,44.434,46.387,48.340,24.902
1578402181.019,49.805,41.504,30.273,44.922,8.301
1578402181.023,36.621,30.762,26.855,43.945,24.414
1578402181.027,20.508,31.738,34.180,40.527,19.531
1578402181.030,22.461,30.762,33.203,35.156,14.160
1578402181.034,36.621,37.598,42.969,36.621,29.297
1578402181.038,41.992,45.410,50.781,43.457,32.715
1578402181.042,36.133,43.945,39.062,41.992,-3.906
1578402181.046,35.156,41.992,40.527,35.645,0.000
1578402181.050,31.250,35.156,38.574,26.367,32.227
1578402181.054,23.438,28.809,24.414,18.066,34.180
1578402181.058,33.203,38.086,28.320,29.785,16.113
1578402181.062,35.156,34.668,31.250,31.250,64.941
1578402181.066,32.715,26.367,38.086,34.180,71.777
1578402181.070,39.551,39.062,43.457,48.340,13.672
1578402181.073,45.898,41.016,41.016,42.969,58.594
1578402181.077,47.363,31.250,45.410,41.504,48.340
1578402181.081,41.504,36.621,35.645,38.574,11.230
1578402181.085,37.598,42.480,35.645,25.879,28.809
1578402181.089,43.457,45.410,51.270,32.715,48.340
1578402181.093,47.852,49.316,49.316,33.691,42.480
1578402181.097,47.852,46.387,42.969,26.855,27.344
1578402181.101,31.250,31.738,29.297,22.949,22.949
1578402181.105,26.855,28.809,30.273,30.762,-1.465
1578402181.109,37.109,33.691,36.621,41.992,-21.484
1578402181.112,40.039,36.133,30.762,41.504,-29.785
1578402181.116,42.969,42.480,44.922,41.504,-32.227
1578402181.120,33.691,28.320,52.734,37.109,-11.719
1578402181.124,26.855,19.531,36.133,37.109,2.441
1578402181.128,27.832,34.180,35.156,39.551,9.277
1578402181.132,42.969,46.387,52.246,44.922,42.480
1578402181.136,59.570,60.059,58.105,53.711,42.480
1578402181.140,58.105,57.129,51.758,52.734,37.598
1578402181.144,54.199,44.922,34.668,53.223,95.703
1578402181.148,53.711,46.387,34.668,60.059,71.777
1578402181.152,47.363,49.316,41.016,51.270,39.062
1578402181.155,42.969,41.992,40.039,35.156,28.809
1578402181.159,41.992,46.875,50.293,39.062,12.207
1578402181.163,29.297,48.340,36.133,34.180,24.902
1578402181.167,22.461,33.691,24.902,23.438,32.227
1578402181.171,30.762,33.691,36.133,31.738,64.941
1578402181.175,33.203,36.133,32.227,36.621,23.926
1578402181.179,43.945,41.992,39.551,36.133,-11.230
1578402181.183,58.594,53.223,47.852,47.852,51.270
1578402181.187,48.828,45.898,41.992,47.852,30.762
1578402181.191,37.109,37.598,34.180,27.832,3.906
1578402181.195,34.180,36.133,36.621,18.555,34.180
1578402181.198,34.180,34.180,50.293,25.391,3.906
1578402181.202,30.273,20.508,41.504,21.484,15.137
1578402181.206,29.785,27.832,32.715,21.484,100.098
1578402181.210,35.645,44.922,36.133,34.668,90.820
1578402181.214,33.691,41.504,40.039,33.203,20.508
1578402181.218,41.504,54.199,40.527,39.062,60.547
1578402181.222,46.875,58.105,34.180,52.734,108.398
1578402181.226,30.273,38.574,26.855,41.016,26.855
1578402181.230,34.180,34.180,37.109,40.527,39.062
1578402181.234,41.016,37.109,39.551,43.457,78.613
1578402181.237,34.180,44.922,30.273,32.227,20.996
1578402181.241,28.320,41.504,29.297,26.367,43.457
1578402181.245,22.461,28.320,29.297,27.344,97.168
1578402181.249,27.344,34.668,25.391,36.133,85.449
1578402181.253,41.016,33.203,30.762,41.504,41.504
1578402181.257,48.340,37.109,37.598,43.457,26.855
1578402181.261,42.480,44.434,34.668,45.898,45.410
1578402181.265,44.922,54.199,39.551,60.547,98.633
1578402181.269,44.922,49.316,26.855,59.570,72.266
1578402181.273,30.273,32.227,21.484,41.992,6.836
1578402181.277,29.785,37.598,21.973,24.414,-58.105
1578402181.280,34.180,35.645,27.832,17.578,-15.625
1578402181.284,26.367,28.320,45.898,26.855,41.992
1578402181.288,26.855,21.484,52.246,31.738,10.742
1578402181.292,42.480,28.809,54.199,32.715,-13.672
1578402181.296,42.969,41.992,48.828,32.715,-9.277
1578402181.300,35.156,31.738,27.832,17.578,13.184
1578402181.304,36.621,36.621,27.344,11.230,-14.648
1578402181.308,34.668,41.992,44.434,20.508,34.180
1578402181.312,40.527,39.062,40.527,25.391,85.938
1578402181.316,44.922,40.039,38.574,25.879,14.160
1578402181.320,38.574,25.391,41.992,27.344,16.602
1578402181.323,31.250,19.043,42.480,33.691,78.125
1578402181.327,26.367,23.438,38.574,41.016,77.148
1578402181.331,32.227,24.414,39.062,44.434,86.426
1578402181.335,42.969,46.387,38.574,41.016,30.762
1578402181.339,45.898,57.129,33.203,37.109,-27.344
1578402181.343,53.711,62.500,51.758,49.316,16.602
1578402181.347,65.430,63.477,68.848,69.336,11.230
1578402181.351,40.527,30.273,29.297,41.504,16.602
1578402181.355,19.043,15.137,15.625,16.113,10.254
1578402181.359,30.762,22.461,37.598,25.391,22.949
1578402181.362,36.133,34.180,33.203,32.715,53.711
1578402181.366,40.039,44.922,27.344,39.551,41.992
1578402181.370,36.621,40.039,36.133,38.086,62.012
1578402181.374,40.527,55.664,33.203,31.738,11.230
1578402181.378,62.988,78.125,50.781,47.363,16.113
1578402181.382,55.176,59.570,57.617,50.293,55.176
1578402181.386,24.414,35.156,27.832,24.902,79.102
1578402181.390,15.137,13.672,14.160,15.625,106.934
1578402181.394,19.531,14.160,21.484,22.461,46.875
1578402181.398,27.344,37.598,25.879,23.438,7.812
1578402181.402,33.691,40.527,27.832,34.180,17.090
1578402181.405,43.457,54.199,55.664,55.176,-30.762
1578402181.409,40.527,58.105,61.035,52.734,-36.133
1578402181.413,34.668,44.434,46.387,29.785,12.695
1578402181.417,32.227,37.598,41.504,16.602,21.484
1578402181.421,38.086,42.480,40.527,29.297,5.371
1578402181.425,37.109,33.203,29.785,24.414,34.180
1578402181.429,31.250,23.926,22.461,26.367,93.750
1578402181.433,41.016,40.039,35.156,36.133,16.602
1578402181.437,43.457,48.340,23.926,29.785,-53.223
1578402181.441,45.410,50.293,20.996,30.762,23.926
1578402181.445,47.363,43.457,48.828,35.645,85.449
1578402181.448,35.645,32.227,47.363,30.273,76.172
1578402181.452,24.414,32.715,30.762,17.578,85.938
1578402181.456,26.367,34.180,30.273,18.066,73.242
1578402181.460,30.273,38.086,31.250,32.715,31.250
1578402181.464,23.438,26.367,27.344,36.133,50.293
1578402181.468,27.344,28.809,20.020,42.480,65.430
1578402181.472,32.715,38.086,27.344,41.016,26.855
1578402181.476,23.926,32.227,38.086,29.785,-11.719
1578402181.480,32.227,41.016,46.387,44.434,42.969
1578402181.484,42.969,50.293,56.641,56.641,52.734
1578402181.487,31.738,36.621,39.062,42.480,7.324
1578402181.491,27.344,27.832,24.414,37.598,46.875
1578402181.495,35.645,37.598,40.039,41.992,58.105
1578402181.499,37.109,30.273,44.434,35.156,83.496
1578402181.503,41.016,27.832,39.062,36.133,104.004
1578402181.507,29.785,34.180,29.785,33.691,58.594
1578402181.511,28.320,35.645,43.457,30.762,56.641
1578402181.515,37.109,39.062,49.805,32.227,46.875
1578402181.519,33.203,37.598,41.016,31.250,40.039
1578402181.523,37.598,38.574,45.410,49.805,16.602
1578402181.527,36.133,32.227,30.762,51.758,-24.902
1578402181.530,37.598,30.273,25.879,36.621,18.555
1578402181.534,48.828,38.574,44.434,31.738,14.160
1578402181.538,51.758,45.898,40.039,30.762,8.789
1578402181.542,41.016,39.062,29.297,29.297,20.996
1578402181.546,39.551,33.691,51.758,40.039,-13.672
1578402181.550,34.180,37.598,46.387,35.645,4.395
1578402181.554,21.484,42.969,20.020,14.160,46.875
1578402181.558,29.297,45.410,29.297,20.508,13.672
1578402181.562,35.645,42.969,39.551,32.715,-24.902
1578402181.566,29.785,43.945,42.480,31.738,-21.484
1578402181.570,33.691,49.805,34.668,34.668,46.875
1578402181.573,35.645,46.875,28.320,29.785,113.770
1578402181.577,42.969,32.715,49.805,31.738,60.547
1578402181.581,41.016,26.367,48.340,41.992,48.828
1578402181.585,28.809,38.574,25.391,38.086,76.172
1578402181.589,29.785,40.039,38.086,38.574,37.109
1578402181.593,28.809,27.832,43.457,33.203,31.250
1578402181.597,30.273,43.945,37.598,33.203,64.453
1578402181.601,23.926,45.898,32.227,27.344,101.562
1578402181.605,15.137,26.855,22.949,11.719,104.004
1578402181.609,23.926,35.156,22.949,13.672,50.781
1578402181.612,27.832,43.457,31.738,16.113,8.789
1578402181.616,18.555,39.062,29.785,11.230,38.574
1578402181.620,27.344,40.527,20.020,23.438,51.270
1578402181.624,41.016,40.527,25.879,43.457,25.391
1578402181.628,41.016,44.434,37.598,54.199,15.625
1578402181.632,32.227,38.574,34.668,30.762,17.578
1578402181.636,30.762,36.621,33.691,15.625,11.230
1578402181.640,44.922,46.875,39.551,35.645,4.395
1578402181.644,41.992,44.434,41.504,41.016,29.297
1578402181.648,45.410,44.922,48.828,47.852,52.246
1578402181.652,46.387,30.762,29.297,41.992,37.598
1578402181.655,44.922,23.438,19.043,38.086,21.484
1578402181.659,45.410,40.039,24.414,37.598,18.066
1578402181.663,37.109,43.945,25.391,25.879,23.438
1578402181.667,30.762,32.227,37.109,28.809,15.137
1578402181.671,38.574,38.086,56.152,42.480,19.043
1578402181.675,41.992,43.945,49.805,41.016,48.828
1578402181.679,48.828,47.852,32.227,41.016,38.574
1578402181.683,51.758,46.387,36.621,50.781,44.922
1578402181.687,45.410,33.203,40.039,53.223,30.762
1578402181.691,54.199,40.039,44.434,60.059,39.062
1578402181.695,46.387,45.898,35.645,41.504,79.102
1578402181.698,32.227,41.992,26.367,21.973,48.828
1578402181.702,26.855,38.574,23.926,23.438,24.902
1578402181.706,21.484,30.273,26.367,23.926,-1.465
1578402181.710,27.832,34.180,41.016,30.762,34.180
1578402181.714,35.156,47.363,48.828,34.668,67.871
1578402181.718,41.992,45.410,41.992,40.039,11.230
1578402181.722,56.152,46.875,40.039,54.688,-18.066
1578402181.726,63.477,47.852,45.898,60.059,35.156
1578402181.730,60.547,53.711,54.688,66.895,89.844
1578402181.734,38.574,46.387,38.574,49.805,79.590
1578402181.737,29.785,38.086,24.414,20.996,40.039
1578402181.741,30.273,40.527,18.555,12.695,12.207
1578402181.745,27.344,29.785,21.973,20.996,48.340
1578402181.749,29.297,26.855,37.109,33.203,54.199
1578402181.753,35.645,41.016,43.945,37.109,37.598
1578402181.757,51.270,50.293,55.664,45.410,-2.441
1578402181.761,35.645,30.762,43.945,34.668,9.277
1578402181.765,27.344,30.762,28.320,34.180,45.410
1578402181.769,46.387,47.852,44.434,56.641,20.020
1578402181.773,49.805,45.898,41.992,50.781,22.949
1578402181.777,34.668,44.434,28.320,25.391,17.090
1578402181.780,25.879,48.828,43.457,19.043,-9.277
1578402181.784,22.949,46.875,42.480,26.367,8.789
1578402181.788,30.762,51.270,38.574,34.668,34.668
1578402181.792,37.598,50.293,46.875,39.551,41.504
1578402181.796,33.691,37.598,36.621,34.668,47.852
1578402181.800,39.551,31.738,33.203,36.621,0.977
1578402181.804,52.734,51.758,47.363,56.152,-16.602
1578402181.808,41.504,46.387,38.086,48.828,21.973
1578402181.812,23.926,15.137,21.973,24.902,46.875
1578402181.816,30.273,23.438,29.297,21.484,65.430
1578402181.820,47.363,57.129,36.621,37.598,19.043
1578402181.823,44.434,51.758,46.875,38.574,45.410
1578402181.827,30.762,32.715,39.551,28.809,59.570
1578402181.831,36.621,43.945,26.855,30.273,3.906
1578402181.835,40.527,48.828,32.715,25.391,61.035
1578402181.839,37.598,43.457,32.227,26.855,50.293
1578402181.843,47.363,54.688,31.738,39.551,26.367
1578402181.847,48.828,59.082,32.715,41.504,33.203
1578402181.851,32.715,42.969,32.715,32.715,9.277
1578402181.855,30.273,30.762,34.180,23.926,106.445
1578402181.859,39.062,27.344,42.480,23.438,92.285
1578402181.862,34.180,31.250,41.504,22.461,-17.578
1578402181.866,34.180,40.527,36.621,30.762,-7.324
1578402181.870,46.387,43.945,44.922,42.969,12.207
1578402181.874,41.504,35.645,29.297,33.691,24.414
1578402181.878,37.109,33.691,20.508,24.414,17.578
1578402181.882,46.875,47.363,35.645,36.133,6.836
1578402181.886,51.270,56.152,41.992,46.875,43.945
1578402181.890,36.621,43.457,37.109,36.133,29.297
1578402181.894,14.160,25.391,25.879,13.672,17.578
1578402181.898,24.414,33.691,33.691,18.555,52.734
1578402181.902,33.691,42.480,44.434,35.645,57.129
1578402181.905,22.461,35.645,42.480,31.250,40.527
1578402181.909,19.531,32.715,43.457,31.250,24.414
1578402181.913,23.926,40.039,32.227,38.086,29.785
1578402181.917,39.062,53.711,21.973,42.969,32.715
1578402181.921,47.363,53.223,41.992,44.434,0.977
1578402181.925,44.434,51.270,50.781,46.875,5.371
1578402181.929,47.852,57.617,44.922,51.758,-32.227
1578402181.933,39.062,51.270,46.387,38.574,-43.945
1578402181.937,24.902,38.086,32.715,22.949,24.414
1578402181.941,33.203,41.016,28.809,30.273,3.418
1578402181.945,37.598,44.434,42.480,43.457,34.180
1578402181.948,43.945,38.574,54.688,50.293,82.520
1578402181.952,48.828,37.109,48.340,41.016,89.355
1578402181.956,43.457,47.852,29.785,29.297,48.828
1578402181.960,49.316,55.176,39.062,38.086,-43.945
1578402181.964,35.645,40.527,40.039,34.180,4.883
1578402181.968,33.203,44.434,36.621,39.551,59.570
1578402181.972,38.574,48.828,41.992,46.875,61.035
1578402181.976,24.902,29.297,33.691,32.715,74.707
1578402181.980,23.926,25.391,31.250,23.438,46.875
1578402181.984,41.992,33.691,41.016,35.645,11.230
1578402181.987,51.270,29.785,48.828,50.293,86.426
1578402181.991,37.109,28.320,31.250,33.203,100.586
1578402181.995,42.480,44.922,31.738,26.855,20.996
1578402181.999,47.852,55.176,43.457,35.645,-4.395
1578402182.003,39.551,48.828,44.922,38.574,-35.156
1578402182.007,33.691,33.203,47.852,29.785,21.973
1578402182.011,25.391,24.414,39.551,20.996,66.406
1578402182.015,33.203,32.227,38.086,29.785,20.508
1578402182.019,46.875,35.156,47.852,41.504,34.668
1578402182.023,41.016,36.133,56.152,39.551,27.832
1578402182.027,26.367,34.668,35.645,29.297,-25.391
1578402182.030,26.855,35.645,28.320,31.738,25.391
1578402182.034,32.227,43.945,47.363,36.621,46.875
1578402182.038,34.180,42.969,44.434,36.133,47.363
1578402182.042,38.086,36.133,47.852,47.852,72.754
1578402182.046,37.598,33.691,50.781,53.711,60.547
1578402182.050,32.227,43.457,34.668,47.852,13.184
1578402182.054,32.715,43.945,30.273,40.527,18.066
1578402182.058,49.316,30.762,40.039,44.922,33.691
1578402182.062,57.129,33.203,39.062,53.711,-20.996
1578402182.066,39.062,40.527,38.574,36.133,11.230
1578402182.070,29.297,41.504,47.852,28.320,49.805
1578402182.073,45.410,44.922,47.363,41.016,47.363
1578402182.077,49.316,38.086,35.156,41.992,65.430
1578402182.081,42.480,29.297,26.367,40.039,65.918
1578402182.085,50.293,33.203,28.809,49.316,53.711
1578402182.089,53.223,33.691,30.762,62.012,41.504
1578402182.093,57.617,30.273,26.367,63.477,-8.301
1578402182.097,62.500,35.156,30.762,56.152,-22.461
1578402182.101,65.430,36.621,34.668,62.500,-5.859
1578402182.105,71.289,37.109,34.180,76.660,23.438
1578402182.109,70.312,36.133,29.297,83.008,60.059
1578402182.112,66.406,33.203,25.879,78.125,62.012
1578402182.116,71.777,38.086,24.902,63.477,61.523
1578402182.120,78.125,40.527,28.320,60.547,83.008
1578402182.124,76.660,35.156,31.250,66.406,79.590
1578402182.128,80.566,42.480,35.156,70.801,64.941
1578402182.132,85.449,51.270,48.340,77.148,57.129
1578402182.136,81.543,38.574,47.363,73.730,19.043
1578402182.140,69.824,25.879,27.344,57.617,-17.578
1578402182.144,50.293,20.996,10.254,44.434,13.184
1578402182.148,51.758,30.273,17.578,58.594,55.664
1578402182.152,61.523,33.203,26.855,67.871,19.043
1578402182.155,51.758,23.926,22.949,50.781,32.227
1578402182.159,49.316,30.762,29.297,52.246,46.875
1578402182.163,56.152,45.410,38.086,66.406,29.297
1578402182.167,56.152,51.270,44.434,64.941,82.031
1578402182.171,43.945,34.668,39.551,51.270,125.977
1578402182.175,51.758,25.879,37.109,52.246,96.191
1578402182.179,60.059,31.738,39.551,56.152,0.000
1578402182.183,47.852,37.109,36.133,50.293,-31.250
1578402182.187,58.105,44.922,40.039,65.918,-5.859
1578402182.191,74.219,45.898,51.758,76.172,20.508
1578402182.195,61.035,34.180,42.969,49.316,78.613
1578402182.198,51.270,17.090,16.602,39.551,78.613
1578402182.202,62.500,31.250,19.043,58.105,51.270
1578402182.206,61.035,52.246,38.086,66.406,11.230
1578402182.210,48.340,43.945,39.551,55.176,10.254
1578402182.214,47.852,36.133,34.180,40.039,55.664
1578402182.218,52.246,34.180,38.086,36.133,29.297
1578402182.222,53.711,34.668,37.598,43.945,10.254
1578402182.226,57.617,36.621,37.109,58.105,11.230
1578402182.230,62.988,43.945,49.316,66.406,10.254
1578402182.234,60.547,46.387,51.758,56.152,56.152
1578402182.237,53.711,38.574,36.621,46.875,51.758
1578402182.241,39.062,40.527,30.273,37.109,15.137
1578402182.245,33.691,38.086,36.621,38.086,54.688
1578402182.249,51.270,46.875,49.316,56.641,92.285
1578402182.253,50.781,56.152,46.875,56.641,90.332
1578402182.257,40.039,45.898,24.902,47.852,103.027
1578402182.261,44.922,38.574,28.320,46.875,63.477
1578402182.265,43.945,27.832,39.551,47.852,19.531
1578402182.269,39.551,37.109,41.992,52.246,24.902
1578402182.273,33.691,40.527,45.898,48.340,9.277
1578402182.277,37.109,38.574,41.992,38.574,49.805
1578402182.280,44.434,52.246,40.039,38.574,73.242
1578402182.284,39.551,41.504,36.133,44.434,46.875
1578402182.288,28.320,25.391,25.879,39.551,33.691
1578402182.292,36.133,35.645,25.879,42.969,-27.344
1578402182.296,45.898,50.781,44.922,47.852,-30.762
1578402182.300,40.527,45.898,47.363,41.992,-11.230
1578402182.304,33.691,38.086,31.250,39.062,22.461
1578402182.308,34.668,41.016,32.715,43.457,-6.348
1578402182.312,41.504,31.250,34.668,42.480,-44.922
1578402182.316,43.457,32.227,34.668,34.180,7.324
1578402182.320,45.410,48.828,35.156,36.133,1.465
1578402182.323,45.410,45.898,36.133,39.062,6.836
1578402182.327,47.852,41.992,39.062,44.922,26.367
1578402182.331,44.922,31.250,40.527,49.316,39.551
1578402182.335,48.828,36.621,48.340,52.734,85.449
1578402182.339,45.410,40.527,32.227,41.504,61.035
1578402182.343,36.133,32.715,17.578,34.668,13.184
1578402182.347,50.781,43.457,30.273,49.805,39.551
1578402182.351,50.293,41.504,37.598,46.875,60.547
1578402182.355,27.344,14.648,35.156,28.320,46.875
1578402182.359,35.645,22.461,38.086,37.598,55.176
1578402182.362,47.363,51.758,37.109,51.758,59.082
1578402182.366,35.645,41.016,29.785,43.457,63.477
1578402182.370,45.898,45.410,44.434,48.340,45.410
1578402182.374,50.293,56.641,40.527,41.016,0.977
1578402182.378,23.438,30.762,20.508,6.836,38.574
1578402182.382,18.555,30.273,16.113,10.742,77.148
1578402182.386,20.020,40.039,32.715,21.973,23.926
1578402182.390,23.438,37.109,42.969,28.320,77.637
1578402182.394,29.297,41.016,29.785,34.668,75.684
1578402182.398,28.809,52.246,30.762,26.367,51.270
1578402182.402,42.480,68.848,56.152,41.016,20.508
1578402182.405,42.480,62.988,58.105,51.758,-15.625
1578402182.409,23.926,55.664,44.922,28.809,32.715
1578402182.413,15.625,55.664,42.480,8.301,65.430
1578402182.417,19.531,62.988,36.621,7.812,55.664
1578402182.421,6.348,77.637,32.715,0.488,66.406
1578402182.425,-9.766,95.703,40.039,-7.324,83.496
1578402182.429,-23.438,117.188,37.109,-17.090,62.988
1578402182.433,-42.969,130.371,37.598,-47.852,38.086
1578402182.437,-56.641,152.832,50.781,-77.637,8.789
1578402182.441,-70.801,147.949,49.316,-96.191,7.324
1578402182.445,-101.074,121.582,40.039,-111.816,2.441
1578402182.448,-115.723,137.207,63.965,-108.887,-29.297
1578402182.452,-136.230,141.602,79.102,-131.348,5.371
1578402182.456,-165.527,137.207,79.590,-168.945,3.418
1578402182.460,-155.762,146.484,91.797,-164.551,-7.812
1578402182.464,-145.020,140.625,101.562,-151.367,44.922
1578402182.468,-148.438,130.371,115.723,-146.484,32.715
1578402182.472,-134.766,128.906,108.398,-135.254,-2.930
1578402182.476,-122.070,119.629,92.773,-124.023,-3.418
1578402182.480,-111.328,104.492,89.355,-109.863,-40.527
1578402182.484,-90.332,90.332,80.566,-84.961,2.930
1578402182.487,-78.613,69.824,65.430,-71.289,40.527
1578402182.491,-68.848,56.152,48.340,-62.500,2.930
1578402182.495,-37.598,50.293,30.273,-40.039,-10.742
1578402182.499,-10.742,42.480,30.273,-16.113,40.039
1578402182.503,-0.488,33.203,45.898,-6.348,63.477
1578402182.507,26.855,38.574,68.848,25.391,61.035
1578402182.511,40.039,30.273,70.312,48.828,65.918
1578402182.515,35.156,5.371,48.340,41.992,4.395
1578402182.519,45.410,-6.348,36.621,50.293,-27.832
1578402182.523,44.434,-19.531,22.949,52.246,31.250
1578402182.527,42.480,-22.461,17.578,54.199,66.406
1578402182.530,54.688,-14.160,21.973,68.848,64.453
1578402182.534,69.824,-7.324,25.879,79.102,65.430
1578402182.538,74.219,-14.648,21.973,81.055,39.551
1578402182.542,72.754,-15.625,18.555,82.520,11.230
1578402182.546,84.961,-0.488,24.902,93.262,60.547
1578402182.550,90.820,-1.465,21.484,98.145,65.430
1578402182.554,91.797,0.488,20.996,97.656,-14.160
1578402182.558,94.727,-0.488,25.391,94.238,-50.781
1578402182.562,84.473,-26.855,11.719,80.078,5.371
1578402182.566,85.449,-20.508,5.859,79.102,30.762
1578402182.570,93.750,-4.395,20.020,87.402,29.785
1578402182.573,99.609,0.000,34.180,94.238,14.648
1578402182.577,103.516,7.812,30.762,92.285,11.230
1578402182.581,111.816,5.859,37.109,103.516,24.902
1578402182.585,108.398,1.465,33.691,110.352,6.836
1578402182.589,99.609,4.883,25.391,109.375,40.527
1578402182.593,91.797,1.953,23.438,104.004,51.758
1578402182.597,83.008,-4.395,9.277,89.844,63.477
1578402182.601,81.055,-8.789,16.602,93.750,46.387
1578402182.605,72.266,-18.555,27.832,93.750,25.879
1578402182.609,70.312,-10.254,22.949,94.727,55.176
1578402182.612,79.590,9.766,23.926,102.051,26.855
1578402182.616,83.496,21.973,28.809,98.633,43.945
1578402182.620,98.145,25.391,41.016,103.516,77.148
1578402182.624,101.074,10.254,40.039,102.539,30.273
1578402182.628,82.031,0.977,20.020,83.984,12.695
1578402182.632,83.008,4.883,15.137,83.496,72.266
1578402182.636,97.168,5.859,21.484,89.355,66.895
1578402182.640,110.840,8.789,38.086,98.145,-1.465
1578402182.644,105.469,10.254,37.598,99.121,41.016
1578402182.648,103.516,27.832,24.414,102.539,90.820
1578402182.652,102.539,34.668,24.902,95.703,75.195
1578402182.655,88.867,21.484,15.625,66.895,97.656
1578402182.659,81.543,2.930,15.137,57.129,97.168
1578402182.663,84.473,7.324,35.156,71.289,27.344
1578402182.667,84.961,20.020,42.480,79.590,33.203
1578402182.671,81.543,16.602,34.668,81.055,64.453
1578402182.675,90.820,20.508,35.645,87.891,35.156
1578402182.679,95.703,29.297,51.758,90.820,49.316
1578402182.683,68.359,25.391,31.250,74.219,105.957
1578402182.687,48.828,26.855,11.230,73.242,92.773
1578402182.691,46.875,29.297,22.461,76.172,58.594
1578402182.695,38.086,18.555,29.785,63.477,33.691
1578402182.698,41.992,18.555,34.180,59.082,38.086
1578402182.702,53.223,26.855,40.039,58.105,13.184
1578402182.706,63.477,16.113,38.086,73.242,-8.301
1578402182.710,70.801,23.926,37.598,77.637,4.883
1578402182.714,49.316,40.527,35.645,39.551,26.855
1578402182.718,21.973,38.086,29.785,-9.277,35.156
1578402182.722,16.113,35.156,29.297,-9.766,3.418
1578402182.726,19.043,44.434,31.250,7.324,26.367
1578402182.730,5.371,53.711,39.062,-15.625,45.410
1578402182.734,-2.930,52.246,34.180,-37.109,30.762
1578402182.737,-22.949,49.316,22.949,-60.059,68.848
1578402182.741,-25.879,44.434,23.438,-54.688,6.348
1578402182.745,-20.508,47.363,31.738,-47.363,-18.066
1578402182.749,-32.227,45.410,34.180,-53.711,51.758
1578402182.753,-12.695,42.480,35.645,-30.273,45.898
1578402182.757,-12.695,29.297,37.109,-34.180,71.777
1578402182.761,-12.695,21.973,30.273,-33.203,81.543
1578402182.765,14.648,41.504,41.016,4.395,68.359
1578402182.769,21.484,36.621,34.668,21.484,58.105
1578402182.773,12.695,30.273,25.391,12.207,59.082
1578402182.777,7.324,28.320,30.273,4.395,87.402
1578402182.780,14.160,27.344,38.086,11.230,75.684
1578402182.784,24.902,32.715,41.992,28.809,45.410
1578402182.788,26.855,33.691,40.039,38.574,29.297
