timestamps,TP9,AF7,AF8,TP10,Right AUX
1578401054.206,39.551,38.574,36.621,39.551,70.312
1578401054.210,33.691,35.156,43.457,37.598,92.773
1578401054.214,28.809,28.320,42.480,25.879,84.961
1578401054.218,41.992,27.832,38.574,28.809,11.719
1578401054.222,53.223,29.297,41.016,33.691,-51.270
1578401054.226,47.363,34.180,45.898,41.016,-23.438
1578401054.230,38.574,34.180,41.016,41.504,26.367
1578401054.234,37.109,33.691,33.691,36.621,40.039
1578401054.237,47.852,41.992,35.156,30.762,19.043
1578401054.241,45.898,38.086,39.551,21.484,17.578
1578401054.245,28.809,26.367,36.133,19.531,41.016
1578401054.249,23.926,28.320,33.203,27.344,24.414
1578401054.253,24.902,30.273,32.227,27.344,36.621
1578401054.257,37.109,27.832,31.738,24.902,64.941
1578401054.261,50.293,30.762,36.133,24.902,38.574
1578401054.265,38.574,29.785,35.645,29.785,40.039
1578401054.269,37.109,35.156,38.574,44.434,66.895
1578401054.273,40.039,40.527,37.598,41.992,85.449
1578401054.277,35.156,37.598,31.738,30.273,70.312
1578401054.280,41.504,34.668,35.645,33.203,45.898
1578401054.284,44.922,33.691,38.574,40.039,104.492
1578401054.288,42.969,37.109,41.504,35.645,124.023
1578401054.292,42.480,37.109,42.969,33.691,64.453
1578401054.296,34.180,34.180,37.598,34.180,22.461
1578401054.300,21.484,38.574,41.504,26.855,17.578
1578401054.304,18.066,38.574,43.457,28.320,82.520
1578401054.308,21.484,37.109,34.668,33.691,85.449
1578401054.312,20.996,38.574,31.250,34.180,-23.438
1578401054.316,21.973,31.738,31.250,31.250,-55.176
1578401054.320,33.691,31.250,36.133,25.391,-21.484
1578401054.323,36.133,35.156,40.039,29.297,-1.465
1578401054.327,24.414,35.645,41.016,37.109,37.598
1578401054.331,18.555,37.598,41.504,39.551,75.684
1578401054.335,19.531,39.062,39.551,34.180,38.086
1578401054.339,27.832,36.133,37.598,28.809,57.129
1578401054.343,41.504,37.109,36.621,28.809,58.105
1578401054.347,40.039,39.062,36.133,34.180,46.387
1578401054.351,36.133,36.621,40.527,37.598,96.191
1578401054.355,31.738,35.645,38.574,32.227,67.871
1578401054.359,33.203,34.180,34.180,21.973,32.715
1578401054.362,36.621,34.180,37.109,18.555,48.340
1578401054.366,30.762,38.574,40.527,25.879,18.555
1578401054.370,29.297,41.016,39.062,29.297,41.504
1578401054.374,32.715,39.551,32.715,24.414,39.551
1578401054.378,38.574,39.062,35.156,20.020,22.461
1578401054.382,47.363,42.969,36.621,26.855,59.082
1578401054.386,49.805,43.945,34.668,40.527,78.613
1578401054.390,31.738,34.668,40.039,43.457,55.176
1578401054.394,17.090,22.949,41.016,38.574,20.996
1578401054.398,29.297,32.227,41.016,39.551,8.789
1578401054.402,40.039,41.992,45.410,41.504,10.742
1578401054.405,42.480,35.156,41.992,40.039,21.973
1578401054.409,45.898,35.645,39.062,42.969,28.809
1578401054.413,40.527,39.062,36.133,42.480,58.594
1578401054.417,47.363,38.086,28.809,38.574,48.340
1578401054.421,57.129,42.969,30.273,38.086,71.289
1578401054.425,46.875,44.922,40.039,35.645,74.707
1578401054.429,36.621,34.668,41.992,42.969,5.371
1578401054.433,34.180,35.645,40.039,45.898,-16.602
1578401054.437,40.039,44.434,35.156,38.574,48.340
1578401054.441,50.293,41.016,33.203,37.598,72.266
1578401054.445,56.152,38.574,38.086,39.551,42.969
1578401054.448,51.270,43.945,38.574,40.527,14.160
1578401054.452,35.645,41.992,34.180,34.668,5.371
1578401054.456,32.715,37.598,29.785,31.738,-40.527
1578401054.460,39.551,45.898,35.156,34.668,-45.898
1578401054.464,41.504,46.875,45.898,38.574,14.160
1578401054.468,42.969,42.969,41.992,42.969,39.062
1578401054.472,36.133,40.039,35.645,41.016,63.965
1578401054.476,42.969,39.062,41.016,44.434,45.898
1578401054.480,57.129,46.875,47.852,47.852,92.285
1578401054.484,58.105,47.363,43.945,42.969,87.402
1578401054.487,53.711,45.898,37.598,51.270,54.688
1578401054.491,41.504,44.922,37.109,48.340,92.285
1578401054.495,40.039,41.992,36.621,39.551,68.848
1578401054.499,47.852,48.828,34.668,34.180,10.742
1578401054.503,41.504,48.340,38.086,28.809,-22.461
1578401054.507,38.086,41.504,38.574,38.086,13.672
1578401054.511,24.902,40.039,38.086,35.156,46.875
1578401054.515,16.602,35.645,39.062,24.414,14.160
1578401054.519,33.203,41.016,42.480,31.250,-2.441
1578401054.523,43.945,47.852,41.016,33.691,37.109
1578401054.527,39.062,40.039,31.250,31.738,101.074
1578401054.530,33.691,31.250,31.738,36.621,72.266
1578401054.534,35.156,30.762,37.109,40.039,24.902
1578401054.538,43.457,36.133,38.086,40.039,-40.527
1578401054.542,55.664,41.016,41.992,45.410,-53.711
1578401054.546,55.664,41.992,50.781,56.641,40.039
1578401054.550,49.805,41.992,48.828,53.223,41.504
1578401054.554,43.945,42.969,41.504,44.922,-11.719
1578401054.558,43.457,41.016,41.016,38.574,-67.871
1578401054.562,55.176,46.875,43.945,39.062,6.348
1578401054.566,59.082,48.828,41.016,48.340,36.133
1578401054.570,42.969,37.109,35.156,44.922,-29.297
1578401054.573,35.645,30.273,41.504,40.527,49.805
1578401054.577,40.039,40.039,37.598,41.504,84.961
1578401054.581,44.434,41.016,29.297,36.133,48.828
1578401054.585,54.199,35.156,32.227,38.086,32.715
1578401054.589,46.875,36.621,34.668,41.504,20.996
1578401054.593,32.227,37.109,33.203,43.945,56.152
1578401054.597,35.645,34.668,27.832,40.527,72.266
1578401054.601,40.527,33.203,30.273,32.715,94.727
1578401054.605,45.410,37.109,35.156,40.527,84.473
1578401054.609,38.574,38.574,32.715,47.852,85.449
1578401054.612,29.785,26.367,35.645,42.969,110.840
1578401054.616,33.203,27.832,40.527,39.062,58.594
1578401054.620,48.340,35.156,46.387,40.039,30.762
1578401054.624,59.570,35.645,41.504,42.969,41.016
1578401054.628,63.965,41.992,30.762,46.875,68.848
1578401054.632,47.852,37.598,33.203,48.828,47.852
1578401054.636,33.691,40.039,34.668,42.480,-16.602
1578401054.640,41.992,47.363,33.203,38.086,32.227
1578401054.644,44.434,43.457,31.738,38.574,85.449
1578401054.648,48.340,44.922,36.133,37.598,4.395
1578401054.652,42.480,48.828,41.016,38.086,-14.160
1578401054.655,38.086,46.875,42.969,33.203,9.277
1578401054.659,39.062,45.898,44.922,27.344,-4.883
1578401054.663,41.992,43.457,38.574,29.297,12.695
1578401054.667,40.527,34.668,39.551,35.156,44.922
1578401054.671,31.250,31.738,40.039,38.574,92.285
1578401054.675,30.762,33.691,44.434,33.691,39.551
1578401054.679,34.180,29.297,45.898,25.391,-38.574
1578401054.683,38.086,41.016,40.527,31.250,20.020
1578401054.687,37.109,50.781,42.969,41.504,43.945
1578401054.691,25.391,41.992,45.410,41.016,1.953
1578401054.695,24.902,40.039,43.457,39.062,-6.836
1578401054.698,37.109,42.969,39.551,37.109,-5.859
1578401054.702,43.945,41.016,38.574,40.039,38.086
1578401054.706,44.922,37.598,41.992,36.133,61.035
1578401054.710,41.016,37.598,40.527,32.715,33.691
1578401054.714,40.039,42.969,32.715,32.715,12.207
1578401054.718,47.363,44.434,33.203,32.227,5.371
1578401054.722,50.293,38.574,39.062,29.785,17.578
1578401054.726,39.062,32.227,36.133,31.250,36.621
1578401054.730,19.043,25.879,41.016,38.574,42.969
1578401054.734,14.160,33.691,39.062,35.156,49.316
1578401054.737,27.344,40.527,41.992,31.738,50.781
1578401054.741,33.691,35.645,48.340,28.809,4.883
1578401054.745,38.574,33.203,44.434,29.785,-3.418
1578401054.749,36.133,30.273,38.086,37.598,23.438
1578401054.753,30.273,22.461,34.180,38.086,7.324
1578401054.757,42.480,26.855,36.621,30.762,8.301
1578401054.761,46.875,34.180,36.621,29.297,12.207
1578401054.765,32.715,22.949,38.086,32.227,-8.789
1578401054.769,17.090,21.973,39.551,32.715,24.414
1578401054.773,10.742,26.367,40.527,35.156,53.223
1578401054.777,23.926,30.762,44.434,35.156,83.984
1578401054.780,41.992,32.715,44.922,29.297,59.082
1578401054.784,49.316,30.762,42.969,24.902,3.906
1578401054.788,40.527,34.668,31.738,35.156,30.762
1578401054.792,27.832,39.062,30.762,44.922,117.188
1578401054.796,30.762,34.180,37.598,35.156,159.180
1578401054.800,41.992,38.574,40.039,28.809,95.215
1578401054.804,41.504,48.340,42.969,31.250,37.598
1578401054.808,35.645,36.621,36.621,31.738,70.312
1578401054.812,25.879,28.320,38.086,35.645,58.105
1578401054.816,21.973,30.273,38.574,28.809,16.602
1578401054.820,34.668,31.250,35.156,26.367,8.789
1578401054.823,43.945,28.320,40.039,35.645,-11.719
1578401054.827,29.297,28.320,42.969,38.574,2.441
1578401054.831,17.090,34.180,42.480,41.992,61.035
1578401054.835,15.137,30.273,41.992,39.551,26.367
1578401054.839,26.855,35.645,41.016,33.203,-5.371
1578401054.843,40.039,49.316,37.109,27.832,9.766
1578401054.847,30.762,46.875,36.133,26.855,-17.578
1578401054.851,19.531,37.109,41.992,29.297,-12.695
1578401054.855,16.602,34.180,41.016,27.344,-12.695
1578401054.859,33.203,41.016,38.574,26.367,0.977
1578401054.862,47.363,42.480,36.621,26.855,11.230
1578401054.866,43.457,44.434,39.551,32.715,15.137
1578401054.870,40.039,46.875,41.504,37.109,7.324
1578401054.874,34.668,45.410,36.133,28.320,35.156
1578401054.878,33.203,48.340,36.621,20.020,77.637
1578401054.882,40.527,44.434,41.504,24.414,30.273
1578401054.886,46.875,42.969,41.504,28.320,65.430
1578401054.890,39.551,37.109,38.086,29.785,79.102
1578401054.894,22.461,29.785,36.133,33.691,64.941
1578401054.898,17.578,33.203,37.109,31.250,53.711
1578401054.902,30.273,40.039,40.039,29.785,20.508
1578401054.905,34.180,45.898,34.668,37.109,48.828
1578401054.909,32.715,35.645,28.809,43.457,80.566
1578401054.913,26.367,32.227,33.691,40.527,90.332
1578401054.917,25.879,43.945,35.156,32.227,85.449
1578401054.921,39.551,45.410,38.574,31.738,99.609
1578401054.925,45.898,41.504,37.109,35.645,66.895
1578401054.929,34.668,35.645,32.715,33.691,53.711
1578401054.933,23.438,32.227,36.621,26.367,54.199
1578401054.937,23.438,32.227,35.645,25.879,12.695
1578401054.941,31.250,31.738,29.785,25.879,45.898
1578401054.945,41.504,39.062,32.715,27.832,45.410
1578401054.948,41.992,37.109,34.180,33.203,-4.395
1578401054.952,35.645,28.320,24.414,32.715,37.109
1578401054.956,37.109,34.180,23.438,32.227,33.691
1578401054.960,42.480,39.551,25.391,35.156,49.805
1578401054.964,47.363,39.062,29.297,38.574,41.504
1578401054.968,46.387,39.062,32.715,44.922,-34.668
1578401054.972,37.109,38.574,29.297,44.434,-4.883
1578401054.976,34.668,35.156,32.227,38.574,34.180
1578401054.980,47.363,37.109,41.504,35.156,24.414
1578401054.984,55.176,42.480,33.691,28.320,8.789
1578401054.987,51.758,39.551,29.785,32.715,7.324
1578401054.991,40.039,35.156,34.180,35.156,-3.906
1578401054.995,27.832,40.039,29.297,27.344,-0.977
1578401054.999,23.926,38.574,28.809,26.367,10.742
1578401055.003,32.715,28.809,37.109,32.227,4.395
1578401055.007,45.898,36.133,37.598,37.109,46.387
1578401055.011,44.922,43.945,36.133,41.992,40.039
1578401055.015,36.133,41.016,40.039,48.340,29.785
1578401055.019,31.250,34.668,40.039,42.969,99.121
1578401055.023,35.156,32.715,37.598,40.527,105.957
1578401055.027,43.945,39.062,35.645,47.363,54.199
1578401055.030,42.480,37.109,39.062,44.434,26.367
1578401055.034,39.551,35.156,42.480,39.551,73.730
1578401055.038,45.410,44.922,44.922,36.621,119.629
1578401055.042,56.641,52.246,45.898,38.086,94.727
1578401055.046,57.617,52.734,42.969,43.945,86.426
1578401055.050,45.410,46.387,36.133,43.457,69.336
1578401055.054,36.621,37.109,27.344,34.180,24.414
1578401055.058,37.598,38.086,27.832,27.344,-2.441
1578401055.062,51.758,41.504,26.367,26.855,3.906
1578401055.066,66.895,40.527,37.109,40.527,31.250
1578401055.070,52.246,38.086,51.758,40.039,16.113
1578401055.073,31.250,35.156,46.875,28.320,4.883
1578401055.077,36.133,32.227,42.480,32.227,49.805
1578401055.081,34.668,34.668,47.363,31.250,68.848
1578401055.085,34.668,40.039,43.945,32.715,43.457
1578401055.089,25.879,32.715,39.551,33.203,40.527
1578401055.093,10.254,27.344,41.016,28.809,1.465
1578401055.097,14.160,28.809,40.527,31.250,-46.875
1578401055.101,20.020,32.227,41.504,22.461,-4.395
1578401055.105,23.926,33.203,38.086,21.973,62.500
1578401055.109,21.973,31.250,39.551,34.180,82.031
1578401055.112,10.742,34.180,41.992,38.086,57.129
1578401055.116,7.812,35.156,37.109,39.551,10.742
1578401055.120,28.809,40.527,41.992,43.457,7.812
1578401055.124,45.898,43.945,45.410,45.410,22.461
1578401055.128,46.387,42.969,40.039,37.109,68.848
1578401055.132,39.062,42.969,38.574,27.344,70.801
1578401055.136,38.574,41.504,39.551,28.320,15.137
1578401055.140,46.387,38.086,36.133,26.855,53.223
1578401055.144,50.781,36.133,38.086,27.832,61.523
1578401055.148,46.875,36.621,39.062,40.527,26.855
1578401055.152,37.598,37.109,35.645,45.410,44.434
1578401055.155,35.156,34.180,40.039,44.434,54.688
1578401055.159,32.715,33.203,40.039,38.086,28.809
1578401055.163,36.621,33.691,35.645,35.645,9.766
1578401055.167,40.527,26.855,34.180,44.434,44.922
1578401055.171,25.391,23.438,37.598,50.781,56.152
1578401055.175,8.789,19.531,40.527,46.875,28.320
1578401055.179,16.113,9.277,47.852,42.480,-2.930
1578401055.183,30.273,10.742,48.828,47.852,42.480
1578401055.187,37.598,14.648,39.062,56.152,33.691
1578401055.191,29.785,7.812,36.133,55.664,2.441
1578401055.195,22.949,-3.418,43.945,50.781,52.246
1578401055.198,27.832,-11.719,36.621,46.875,50.293
1578401055.202,26.855,-6.836,33.203,45.410,5.371
1578401055.206,30.762,3.418,40.039,47.852,-25.879
1578401055.210,27.344,-3.906,39.062,45.898,-4.395
1578401055.214,18.555,-4.883,39.551,42.480,69.824
1578401055.218,15.625,6.348,39.062,32.227,22.949
1578401055.222,25.391,8.301,31.250,22.461,1.953
1578401055.226,39.062,11.230,26.855,23.926,33.691
1578401055.230,41.992,14.648,27.344,27.832,66.406
1578401055.234,44.922,9.277,30.273,26.367,100.098
1578401055.237,55.664,14.160,26.855,21.973,45.410
1578401055.241,67.871,20.996,27.832,20.020,26.367
1578401055.245,62.988,19.531,39.062,27.344,46.387
1578401055.249,43.945,14.648,34.180,32.715,52.734
1578401055.253,22.949,15.625,37.109,28.809,63.965
1578401055.257,24.902,20.508,41.016,26.855,75.684
1578401055.261,40.527,20.996,39.062,31.250,74.219
1578401055.265,50.293,23.926,42.969,37.598,49.805
1578401055.269,48.340,24.414,39.551,47.363,56.641
1578401055.273,37.598,28.809,39.062,54.688,53.711
1578401055.277,43.457,35.156,47.363,54.688,69.824
1578401055.280,58.594,32.227,41.992,48.340,46.387
1578401055.284,61.035,29.785,29.297,42.969,30.762
1578401055.288,58.105,30.273,29.297,47.852,42.480
1578401055.292,52.246,30.273,32.227,47.852,-7.324
1578401055.296,46.387,31.250,26.367,43.945,-16.113
1578401055.300,45.410,40.039,20.020,37.598,0.488
1578401055.304,49.316,44.922,27.344,30.762,12.207
1578401055.308,50.781,43.945,35.645,36.133,17.090
1578401055.312,41.992,48.340,36.621,40.527,4.883
1578401055.316,32.227,43.945,35.156,30.762,10.254
1578401055.320,28.809,30.762,32.715,13.672,30.762
1578401055.323,30.762,39.062,34.668,6.348,-2.441
1578401055.327,37.598,45.898,37.598,18.066,-3.906
1578401055.331,30.273,43.945,33.691,28.809,21.484
1578401055.335,23.438,42.969,29.785,25.391,44.922
1578401055.339,32.227,38.574,34.668,24.414,29.297
1578401055.343,41.992,43.457,39.062,34.180,-0.488
1578401055.347,54.688,49.316,39.551,45.410,10.254
1578401055.351,45.410,43.945,36.621,43.457,48.828
1578401055.355,30.273,31.738,32.227,36.133,27.344
1578401055.359,36.133,34.668,24.414,38.086,-13.184
1578401055.362,47.852,44.922,28.320,44.434,-19.043
1578401055.366,53.223,49.805,37.109,48.828,8.789
1578401055.370,42.969,51.758,35.156,52.246,11.230
1578401055.374,31.250,50.781,34.180,54.199,17.090
1578401055.378,42.480,57.129,33.691,54.199,21.973
1578401055.382,52.246,55.664,32.715,45.410,46.387
1578401055.386,40.527,48.340,32.227,41.016,83.984
1578401055.390,31.738,47.363,31.250,50.781,42.969
1578401055.394,22.461,48.828,36.133,48.828,40.039
1578401055.398,19.043,49.316,41.016,45.410,71.289
1578401055.402,23.926,52.734,40.039,47.363,53.223
1578401055.405,19.531,52.246,34.180,46.387,69.824
1578401055.409,20.996,48.828,27.344,48.340,83.008
1578401055.413,32.715,56.641,34.180,52.246,72.266
1578401055.417,35.156,57.129,39.062,48.828,63.477
1578401055.421,25.879,45.898,35.156,31.738,37.598
1578401055.425,30.762,50.293,34.668,27.832,2.930
1578401055.429,20.996,56.641,35.645,36.621,9.277
1578401055.433,12.207,53.223,36.621,46.875,30.762
1578401055.437,18.555,46.387,35.156,44.922,-10.254
1578401055.441,24.902,42.969,33.203,29.297,-47.852
1578401055.445,36.133,46.875,30.273,26.855,-12.695
1578401055.448,40.039,46.875,30.762,32.715,13.672
1578401055.452,40.527,42.480,35.645,34.668,56.641
1578401055.456,37.598,40.527,27.344,26.855,82.031
1578401055.460,41.016,39.551,24.414,15.137,-5.859
1578401055.464,46.875,38.574,26.367,15.625,-23.438
1578401055.468,49.316,37.598,25.879,19.043,56.641
1578401055.472,41.992,38.574,31.250,18.066,57.129
1578401055.476,45.898,41.016,35.645,21.484,11.719
1578401055.480,62.988,46.387,38.086,23.438,-13.184
1578401055.484,70.312,51.758,40.039,28.809,-45.410
1578401055.487,74.219,56.152,37.109,39.551,38.086
1578401055.491,61.523,46.875,30.762,45.898,88.379
1578401055.495,46.387,40.527,28.320,50.781,85.449
1578401055.499,52.734,52.246,31.250,50.293,150.879
1578401055.503,60.059,53.711,41.504,52.246,93.262
1578401055.507,59.082,54.688,42.969,59.570,34.668
1578401055.511,54.199,58.594,37.109,63.477,43.457
1578401055.515,48.828,58.105,41.992,64.453,-1.953
1578401055.519,49.805,51.270,40.527,53.223,7.812
1578401055.523,62.012,44.434,36.133,43.457,53.223
1578401055.527,65.430,45.410,35.645,44.434,63.965
1578401055.530,52.734,48.828,37.598,45.410,12.207
1578401055.534,40.039,44.434,41.504,41.992,30.273
1578401055.538,33.203,40.527,41.016,34.180,41.504
1578401055.542,27.344,38.574,40.527,28.809,51.270
1578401055.546,33.203,32.715,44.922,25.879,94.727
1578401055.550,32.715,29.297,43.945,26.855,42.969
1578401055.554,20.020,20.508,34.180,24.414,30.273
1578401055.558,25.879,19.043,28.320,21.484,57.617
1578401055.562,39.551,22.461,27.344,20.996,18.066
1578401055.566,40.527,16.602,32.715,23.926,0.977
1578401055.570,35.645,12.695,38.086,35.156,31.738
1578401055.573,31.250,9.766,41.504,44.434,58.594
1578401055.577,25.879,6.348,35.156,42.480,38.574
1578401055.581,28.320,11.719,33.691,34.180,36.621
1578401055.585,37.109,16.602,47.363,35.156,50.293
1578401055.589,41.016,17.090,55.664,41.992,13.672
1578401055.593,29.785,13.672,45.898,33.691,1.953
1578401055.597,18.555,12.695,37.109,23.438,5.859
1578401055.601,22.461,12.695,34.668,22.461,14.648
1578401055.605,30.273,13.672,33.691,20.996,9.766
1578401055.609,33.203,10.254,37.598,23.926,20.508
1578401055.612,31.250,9.277,35.645,29.785,26.367
1578401055.616,34.668,20.996,32.227,29.297,39.551
1578401055.620,40.039,23.438,35.156,23.926,87.402
1578401055.624,45.898,25.391,32.227,21.973,74.707
1578401055.628,47.852,29.297,30.762,29.297,48.828
1578401055.632,40.527,23.926,35.156,35.156,41.992
1578401055.636,34.180,21.484,36.621,32.227,73.242
1578401055.640,43.945,16.602,32.715,26.367,28.809
1578401055.644,56.152,24.902,35.645,36.133,-7.324
1578401055.648,52.734,35.645,45.410,47.852,16.113
1578401055.652,38.574,25.879,42.969,42.480,-3.418
1578401055.655,25.391,20.508,39.062,40.039,29.297
1578401055.659,32.227,20.996,39.551,39.551,57.617
1578401055.663,36.133,27.344,38.086,34.180,20.020
1578401055.667,27.832,31.738,38.086,28.809,-21.484
1578401055.671,23.438,30.762,39.551,31.250,10.742
1578401055.675,9.277,32.227,37.598,31.250,41.992
1578401055.679,13.672,31.738,35.156,29.785,8.301
1578401055.683,40.527,37.109,35.645,32.715,31.250
1578401055.687,47.363,31.738,34.668,31.250,86.426
1578401055.691,38.086,16.602,33.691,38.574,56.641
1578401055.695,29.297,12.695,35.156,42.969,8.789
1578401055.698,35.645,12.695,31.250,33.691,18.555
1578401055.702,48.340,15.137,33.691,33.691,41.992
1578401055.706,54.199,18.555,30.273,39.062,36.621
1578401055.710,58.105,10.254,32.227,39.062,46.387
1578401055.714,52.246,4.395,36.133,38.574,119.141
1578401055.718,50.293,8.789,33.691,38.574,105.957
1578401055.722,60.547,3.906,29.785,36.133,31.250
1578401055.726,59.570,3.418,23.438,35.156,21.973
1578401055.730,46.387,13.184,30.762,38.086,55.176
1578401055.734,37.598,15.625,34.668,44.922,-26.855
1578401055.737,38.086,14.160,33.203,41.016,-28.809
1578401055.741,42.969,14.160,31.738,28.809,40.039
1578401055.745,55.664,11.230,41.992,36.621,22.461
1578401055.749,42.969,6.348,42.969,44.922,31.250
1578401055.753,17.090,1.465,41.504,38.086,30.273
1578401055.757,-0.977,-0.488,41.016,29.785,16.602
1578401055.761,5.371,-3.418,33.203,27.832,19.043
1578401055.765,22.949,-3.906,37.598,35.645,-34.180
1578401055.769,22.461,4.395,39.551,38.086,-23.438
1578401055.773,18.066,8.301,33.691,27.832,-2.441
1578401055.777,20.020,6.348,37.109,27.344,-24.414
1578401055.780,22.949,11.230,36.133,31.738,10.254
1578401055.784,26.367,22.949,31.738,26.855,34.668
1578401055.788,26.367,22.461,29.785,23.926,34.180
1578401055.792,30.273,19.043,20.508,27.832,41.504
1578401055.796,42.480,21.973,18.555,24.902,59.082
1578401055.800,57.617,26.367,26.855,18.555,20.020
1578401055.804,62.988,32.227,32.227,20.020,38.574
1578401055.808,59.082,34.668,39.062,32.715,79.102
1578401055.812,52.734,40.039,45.410,42.969,41.016
1578401055.816,39.551,36.133,41.504,26.855,15.137
1578401055.820,39.551,33.203,42.480,23.926,39.551
1578401055.823,45.410,39.062,42.480,37.109,36.621
1578401055.827,38.086,39.551,45.410,42.969,16.113
1578401055.831,29.297,41.504,45.898,43.945,22.461
1578401055.835,24.414,36.621,41.504,41.016,4.883
1578401055.839,22.461,38.574,48.340,40.527,-12.695
1578401055.843,17.578,44.922,50.293,35.156,46.875
1578401055.847,20.996,38.574,44.434,33.203,35.156
1578401055.851,24.414,35.645,45.410,40.039,16.113
1578401055.855,12.207,35.156,42.480,41.504,78.613
1578401055.859,13.672,34.668,35.156,40.039,66.406
1578401055.862,23.926,39.062,37.109,37.109,27.344
1578401055.866,26.367,45.898,36.621,33.203,17.090
1578401055.870,22.949,47.363,41.504,32.227,59.570
1578401055.874,26.367,53.223,44.922,31.738,43.457
1578401055.878,36.621,53.711,38.574,28.809,15.137
1578401055.882,41.504,52.246,38.086,23.438,23.926
1578401055.886,49.316,59.570,41.504,25.879,17.578
1578401055.890,44.434,52.734,43.457,33.691,18.555
1578401055.894,36.133,45.410,41.504,38.086,43.457
1578401055.898,37.598,47.852,46.387,36.133,58.594
1578401055.902,42.480,47.852,50.293,34.180,31.738
1578401055.905,49.805,44.922,48.828,37.598,31.738
1578401055.909,47.852,35.645,47.363,46.875,3.906
1578401055.913,32.715,28.320,45.898,53.223,3.418
1578401055.917,24.902,27.832,43.945,44.434,27.344
1578401055.921,31.738,21.973,41.992,39.551,13.672
1578401055.925,30.273,24.902,40.527,40.527,47.363
1578401055.929,27.832,26.855,44.434,40.527,46.875
1578401055.933,23.438,21.973,44.922,40.527,32.227
1578401055.937,11.719,17.578,42.480,35.156,69.336
1578401055.941,13.184,14.648,43.945,36.621,41.504
1578401055.945,26.367,19.043,41.504,38.086,28.809
1578401055.948,33.691,24.902,42.969,36.133,23.438
1578401055.952,29.297,23.438,42.480,34.180,-3.906
1578401055.956,28.320,21.484,40.039,38.574,11.230
1578401055.960,35.156,21.973,41.504,40.039,32.715
1578401055.964,34.180,22.949,40.527,33.691,41.016
1578401055.968,31.738,22.461,35.156,32.227,58.105
1578401055.972,21.973,19.531,35.156,32.227,72.266
1578401055.976,25.391,18.555,35.645,34.180,48.340
1578401055.980,42.480,23.438,37.109,35.156,33.203
1578401055.984,38.574,26.367,36.133,35.645,46.875
1578401055.987,42.969,23.438,34.668,38.086,54.688
1578401055.991,56.152,25.879,41.016,44.434,26.855
1578401055.995,48.828,33.691,45.410,44.434,-9.766
1578401055.999,53.223,41.504,41.992,41.992,-0.977
1578401056.003,58.594,40.039,37.109,48.340,23.438
1578401056.007,63.477,37.109,34.668,53.711,43.457
1578401056.011,61.523,42.969,36.133,52.734,99.121
1578401056.015,35.156,47.363,34.668,31.738,61.523
1578401056.019,39.551,42.480,30.273,26.855,-0.488
1578401056.023,46.875,39.551,31.738,28.809,1.953
1578401056.027,37.109,45.410,29.297,20.508,-15.137
1578401056.030,42.969,47.363,29.785,27.832,14.160
1578401056.034,32.715,45.898,30.762,29.297,38.086
1578401056.038,22.949,41.016,31.738,26.367,83.984
1578401056.042,25.879,41.016,28.809,20.508,71.777
1578401056.046,36.621,50.781,23.438,22.461,28.320
1578401056.050,37.598,49.805,25.391,27.344,68.848
1578401056.054,25.391,40.527,23.438,20.996,45.898
1578401056.058,21.484,33.691,25.391,21.973,-1.953
1578401056.062,29.785,38.086,31.250,24.414,1.953
1578401056.066,41.992,50.781,35.156,28.809,38.086
1578401056.070,46.387,54.688,33.203,33.203,40.039
1578401056.073,44.922,55.176,32.715,30.273,19.531
1578401056.077,50.293,57.617,34.180,26.367,46.387
1578401056.081,62.988,57.129,32.227,30.762,12.207
1578401056.085,59.570,55.664,29.297,31.250,-5.371
1578401056.089,49.316,56.641,26.855,34.180,27.344
1578401056.093,44.434,60.059,32.227,49.805,53.223
1578401056.097,45.898,62.012,29.785,43.945,82.520
1578401056.101,53.711,58.105,26.367,31.250,53.223
1578401056.105,63.965,56.641,28.320,32.715,12.207
1578401056.109,66.895,62.988,24.902,39.551,72.754
1578401056.112,52.246,63.477,32.715,45.410,108.887
1578401056.116,26.855,52.734,32.715,32.715,87.402
1578401056.120,26.367,50.293,29.297,21.973,59.570
1578401056.124,36.133,52.246,35.156,29.785,45.410
1578401056.128,31.250,46.875,36.133,36.133,53.711
1578401056.132,18.066,45.410,32.715,44.434,101.074
1578401056.136,8.789,43.457,35.156,45.898,68.848
1578401056.140,19.531,41.504,39.551,37.109,59.082
1578401056.144,40.527,41.504,41.016,41.016,109.863
1578401056.148,42.480,42.969,40.527,42.969,63.965
1578401056.152,40.039,48.828,41.016,41.992,23.926
1578401056.155,35.645,54.688,43.945,45.898,32.715
1578401056.159,32.227,52.734,30.762,41.992,-17.090
1578401056.163,34.668,46.875,16.602,34.180,-23.438
1578401056.167,38.086,48.340,25.879,35.645,35.156
1578401056.171,32.715,49.316,36.621,41.504,-5.371
1578401056.175,24.902,52.734,34.668,38.086,33.691
1578401056.179,29.785,55.176,30.273,32.715,39.551
1578401056.183,32.715,49.805,32.715,27.832,-18.066
1578401056.187,44.922,43.945,35.156,29.297,36.133
1578401056.191,47.852,52.734,41.016,41.016,43.945
1578401056.195,36.621,52.734,40.527,39.551,14.160
1578401056.198,33.203,44.922,31.738,29.785,44.922
1578401056.202,35.156,52.734,37.109,29.297,32.227
1578401056.206,40.527,54.688,39.062,33.691,19.531
1578401056.210,36.133,49.316,34.180,36.621,51.270
