timestamps,TP9,AF7,AF8,TP10,Right AUX
1578401662.058,24.902,36.621,25.391,17.090,8.789
1578401662.062,36.621,35.156,35.645,36.621,19.043
1578401662.066,36.621,36.621,48.340,43.945,40.527
1578401662.069,36.621,33.691,48.340,35.645,6.836
1578401662.073,41.016,34.668,46.387,30.762,-26.855
1578401662.077,24.902,37.109,39.551,27.832,-3.906
1578401662.081,22.949,39.551,36.133,37.109,9.277
1578401662.085,23.926,38.574,38.086,33.203,52.246
1578401662.089,22.949,37.598,41.016,17.578,82.520
1578401662.093,37.109,47.852,39.062,28.320,29.297
1578401662.097,40.039,42.480,33.203,41.504,18.066
1578401662.101,32.227,28.320,45.898,47.363,73.242
1578401662.105,25.879,29.785,45.898,34.668,87.891
1578401662.109,22.949,36.133,41.016,28.809,66.895
1578401662.112,31.738,41.504,44.922,37.109,45.410
1578401662.116,31.250,37.109,38.574,33.203,61.035
1578401662.120,30.762,35.156,41.992,45.410,44.434
1578401662.124,35.156,40.527,42.480,52.246,6.836
1578401662.128,40.039,41.992,37.598,37.598,44.434
1578401662.132,39.062,36.621,36.621,25.391,8.789
1578401662.136,39.062,35.156,26.855,30.762,16.113
1578401662.140,49.805,38.086,32.227,48.828,37.109
1578401662.144,49.316,33.691,48.828,48.828,44.922
1578401662.148,51.758,37.598,48.828,41.992,48.828
1578401662.152,63.477,46.875,53.223,42.480,-18.066
1578401662.155,51.270,41.504,46.387,37.598,-45.898
1578401662.159,43.457,37.109,40.527,40.527,-1.953
1578401662.163,43.457,38.574,36.621,45.410,71.777
1578401662.167,41.992,41.992,31.250,45.410,53.223
1578401662.171,49.316,46.875,35.645,44.922,5.859
1578401662.175,53.223,44.434,39.551,47.852,-9.277
1578401662.179,60.059,36.133,45.898,68.359,-16.113
1578401662.183,57.129,41.504,46.387,71.289,57.129
1578401662.187,36.133,47.363,41.504,40.039,96.191
1578401662.191,24.902,41.504,39.551,13.184,59.570
1578401662.194,41.504,39.551,41.992,19.531,56.641
1578401662.198,44.434,46.875,42.480,35.645,78.125
1578401662.202,33.203,45.898,38.574,38.086,102.539
1578401662.206,35.645,44.922,39.551,32.715,80.078
1578401662.210,36.621,45.898,35.156,23.438,55.664
1578401662.214,42.969,47.852,31.738,28.320,20.996
1578401662.218,52.246,52.246,32.227,43.945,30.273
1578401662.222,40.039,40.039,29.297,42.969,80.078
1578401662.226,30.273,33.203,33.691,29.785,61.523
1578401662.230,35.156,35.156,30.762,23.438,15.625
1578401662.234,41.504,33.203,23.438,22.949,-22.461
1578401662.237,50.781,39.551,29.785,28.320,-41.504
1578401662.241,37.598,45.410,33.691,27.832,22.949
1578401662.245,34.668,52.246,34.180,28.809,20.020
1578401662.249,44.922,49.805,38.574,29.785,-2.930
1578401662.253,40.039,35.645,40.039,21.973,31.738
1578401662.257,43.945,31.738,45.410,30.273,0.977
1578401662.261,54.688,37.598,56.152,48.828,27.832
1578401662.265,50.781,38.574,44.922,49.805,35.645
1578401662.269,41.504,31.250,34.180,35.156,26.855
1578401662.273,33.691,27.832,37.598,26.855,35.645
1578401662.277,23.926,32.715,32.715,29.785,30.762
1578401662.280,28.320,36.133,38.086,41.016,61.523
1578401662.284,38.086,36.133,44.434,43.945,91.309
1578401662.288,41.504,40.039,40.527,35.156,50.781
1578401662.292,43.457,36.621,45.410,31.738,17.578
1578401662.296,53.711,35.645,55.664,45.410,55.176
1578401662.300,56.152,40.527,54.688,54.199,72.266
1578401662.304,41.992,31.738,41.016,50.781,53.223
1578401662.308,36.133,26.367,37.598,41.504,40.039
1578401662.312,41.016,32.227,36.621,30.273,16.113
1578401662.316,50.781,40.527,38.574,36.133,49.316
1578401662.319,52.246,46.387,47.363,46.387,54.199
1578401662.323,41.992,42.480,45.898,42.969,44.434
1578401662.327,44.922,36.133,39.551,37.109,64.941
1578401662.331,46.387,41.504,41.992,26.855,83.008
1578401662.335,36.133,38.086,46.875,26.367,70.801
1578401662.339,41.992,38.574,44.434,41.016,41.504
1578401662.343,47.852,49.316,42.480,47.363,69.336
1578401662.347,42.480,42.480,42.969,43.457,65.430
1578401662.351,38.086,40.527,41.504,32.227,38.574
1578401662.355,48.828,54.199,43.945,39.551,56.152
1578401662.359,55.664,60.547,49.316,54.688,51.758
1578401662.362,39.551,51.758,51.270,45.898,33.691
1578401662.366,36.133,41.992,45.898,32.227,62.012
1578401662.370,41.504,40.039,42.969,25.879,37.598
1578401662.374,41.992,47.363,38.574,24.902,-10.742
1578401662.378,41.504,50.781,26.367,34.668,4.883
1578401662.382,50.781,44.434,41.016,50.293,41.016
1578401662.386,47.852,41.992,58.105,46.387,52.246
1578401662.390,48.828,55.176,55.176,37.598,3.906
1578401662.394,57.129,57.617,50.293,48.340,-6.348
1578401662.398,50.293,47.363,42.480,52.246,86.914
1578401662.402,41.992,44.434,44.922,54.199,67.383
1578401662.405,32.227,41.504,42.480,54.688,48.340
1578401662.409,35.156,40.527,28.320,41.992,53.711
1578401662.413,42.969,40.039,40.527,38.574,25.391
1578401662.417,34.180,38.574,51.270,33.203,0.977
1578401662.421,27.344,40.527,45.898,35.156,23.438
1578401662.425,31.738,42.969,43.945,46.387,63.965
1578401662.429,32.715,46.387,41.504,39.062,33.691
1578401662.433,36.133,49.805,32.715,27.344,15.137
1578401662.437,44.434,49.316,42.480,35.156,29.297
1578401662.441,44.434,49.805,48.340,45.898,67.383
1578401662.444,42.969,48.828,47.852,52.246,47.363
1578401662.448,41.504,50.781,49.805,50.293,-18.066
1578401662.452,40.039,43.945,38.574,32.715,-26.855
1578401662.456,41.504,37.109,39.551,34.180,-9.277
1578401662.460,36.133,40.039,46.875,43.945,-14.160
1578401662.464,34.668,37.598,47.852,54.688,42.480
1578401662.468,49.805,39.551,40.527,63.965,-14.160
1578401662.472,56.641,49.316,36.621,51.270,-74.219
1578401662.476,39.062,45.898,37.598,25.391,14.648
1578401662.480,33.203,41.504,43.945,27.344,31.250
1578401662.484,50.293,51.270,44.434,48.340,26.367
1578401662.487,41.992,49.805,35.156,32.227,73.242
1578401662.491,42.969,36.621,31.738,24.902,68.359
1578401662.495,50.781,43.457,33.691,25.879,65.918
1578401662.499,43.945,40.527,32.715,27.344,80.078
1578401662.503,37.109,32.227,35.645,36.133,87.891
1578401662.507,24.902,34.668,36.621,16.113,122.559
1578401662.511,34.668,35.645,31.738,10.742,69.336
1578401662.515,41.504,35.645,31.250,19.531,27.832
1578401662.519,45.410,36.133,32.227,32.715,48.340
1578401662.523,48.340,32.227,38.574,40.039,6.836
1578401662.527,40.527,25.391,36.133,32.227,1.465
1578401662.530,42.480,27.344,35.645,33.203,-1.953
1578401662.534,48.828,37.109,42.969,37.109,40.527
1578401662.538,59.570,36.621,43.457,52.734,90.820
1578401662.542,48.828,32.715,45.898,55.176,44.922
1578401662.546,40.527,42.480,44.922,46.387,24.902
1578401662.550,48.828,42.969,48.340,41.016,20.020
1578401662.554,47.363,45.410,46.387,41.504,30.762
1578401662.558,52.734,47.852,39.551,51.758,55.176
1578401662.562,58.594,44.922,40.039,61.523,42.969
1578401662.566,61.035,38.574,40.039,56.152,37.109
1578401662.569,62.012,38.574,42.480,39.062,36.133
1578401662.573,59.570,41.504,37.109,38.574,59.570
1578401662.577,52.246,36.133,33.691,48.828,98.145
1578401662.581,55.176,42.969,40.039,55.176,92.285
1578401662.585,62.988,42.480,37.598,59.082,22.949
1578401662.589,54.688,35.645,34.180,47.363,37.109
1578401662.593,54.688,39.551,39.551,44.434,73.242
1578401662.597,48.828,41.016,39.062,43.945,44.922
1578401662.601,38.086,39.062,40.039,43.945,83.984
1578401662.605,38.574,35.156,40.527,49.316,79.590
1578401662.609,42.480,33.203,31.738,41.016,77.148
1578401662.612,47.852,40.039,39.551,38.086,44.922
1578401662.616,42.969,43.457,38.086,34.668,38.086
1578401662.620,36.133,34.180,26.367,37.598,3.418
1578401662.624,40.527,35.156,40.039,46.387,-24.414
1578401662.628,45.410,48.828,49.805,45.898,38.574
1578401662.632,51.270,47.852,41.016,40.527,57.617
1578401662.636,46.387,47.852,33.203,34.180,54.688
1578401662.640,45.898,50.293,46.387,46.387,30.762
1578401662.644,45.898,44.922,49.805,57.129,21.973
1578401662.648,46.387,44.922,45.898,49.805,45.898
1578401662.652,49.805,44.922,42.969,46.387,60.547
1578401662.655,46.875,42.969,40.527,47.852,30.273
1578401662.659,35.645,47.363,46.875,35.156,6.836
1578401662.663,27.832,50.293,47.363,31.250,20.508
1578401662.667,37.598,48.828,46.387,45.410,37.109
1578401662.671,40.527,46.875,42.969,38.086,24.414
1578401662.675,45.410,52.246,46.387,31.250,-11.719
1578401662.679,42.969,51.270,41.016,36.621,-4.883
1578401662.683,36.133,46.875,32.227,46.387,21.484
1578401662.687,41.504,42.480,34.668,53.223,12.207
1578401662.691,44.922,44.922,35.645,40.527,47.363
1578401662.694,43.945,51.270,41.504,28.320,54.199
1578401662.698,43.945,46.387,36.621,35.645,39.551
1578401662.702,40.039,49.316,39.551,47.363,44.922
1578401662.706,39.551,51.758,51.270,50.781,46.875
1578401662.710,44.434,48.828,43.457,40.039,28.809
1578401662.714,40.527,44.922,37.109,31.250,43.945
1578401662.718,45.410,39.062,35.645,45.898,55.176
1578401662.722,51.270,43.945,44.434,51.270,17.090
1578401662.726,39.551,43.457,44.434,46.387,-9.766
1578401662.730,49.805,40.039,41.992,48.340,-20.996
1578401662.734,60.059,46.875,50.781,41.992,-49.316
1578401662.737,37.109,40.039,42.480,34.668,24.414
1578401662.741,33.203,32.227,36.621,47.363,100.098
1578401662.745,45.410,39.551,40.039,49.805,69.336
1578401662.749,52.734,38.574,40.039,37.598,6.348
1578401662.753,46.875,34.668,42.969,39.062,4.883
1578401662.757,38.086,38.086,45.898,43.457,24.902
1578401662.761,46.387,41.992,44.434,47.363,47.363
1578401662.765,48.340,43.457,41.992,50.781,34.668
1578401662.769,47.852,38.086,39.551,39.551,16.113
1578401662.773,49.805,44.434,50.781,45.410,0.000
1578401662.777,39.062,41.504,49.805,43.457,-11.719
1578401662.780,41.992,31.738,40.039,43.457,16.602
1578401662.784,54.199,41.504,34.180,54.199,-9.277
1578401662.788,49.316,45.410,31.250,49.316,21.973
1578401662.792,41.016,37.598,37.598,41.992,26.855
1578401662.796,46.875,47.852,34.668,38.574,-32.227
1578401662.800,48.828,53.223,40.039,44.434,-33.691
1578401662.804,44.922,46.875,56.152,54.199,19.043
1578401662.808,35.645,41.016,51.758,43.457,72.754
1578401662.812,37.109,43.945,41.016,24.902,104.492
1578401662.816,39.062,45.410,40.527,15.625,65.918
1578401662.819,37.109,42.969,36.133,24.414,67.871
1578401662.823,41.992,43.457,29.785,50.293,72.754
1578401662.827,49.316,48.828,32.715,52.246,-5.371
1578401662.831,41.016,49.805,36.133,37.598,-11.719
1578401662.835,34.180,45.410,28.320,31.250,30.273
1578401662.839,43.457,42.969,34.180,30.762,13.672
1578401662.843,13.672,41.016,47.363,32.715,3.906
1578401662.847,-4.395,39.062,42.480,10.742,34.668
1578401662.851,23.926,36.133,46.875,0.977,19.531
1578401662.855,58.105,37.109,48.340,23.926,13.184
1578401662.859,47.363,41.016,40.039,37.109,5.859
1578401662.862,31.738,38.086,40.039,57.617,-12.207
1578401662.866,52.734,41.992,41.016,41.016,-7.324
1578401662.870,60.547,47.363,40.527,21.973,5.859
1578401662.874,52.246,48.828,37.598,24.414,97.656
1578401662.878,39.551,47.363,38.086,23.438,106.934
1578401662.882,41.992,51.270,34.668,44.922,57.129
1578401662.886,58.105,53.223,32.715,61.523,50.781
1578401662.890,53.711,49.805,41.016,56.641,56.641
1578401662.894,51.270,55.664,40.527,52.246,0.977
1578401662.898,53.711,53.711,31.738,47.852,-24.414
1578401662.902,37.598,48.828,35.156,38.574,37.598
1578401662.905,44.434,46.875,41.504,30.273,20.020
1578401662.909,51.270,45.410,35.645,35.156,-18.066
1578401662.913,54.199,40.527,35.645,56.152,21.973
1578401662.917,56.641,33.203,44.434,54.199,31.738
1578401662.921,39.551,35.156,45.410,34.180,-6.348
1578401662.925,23.438,36.133,44.922,22.949,7.812
1578401662.929,17.090,38.086,39.551,21.484,-6.836
1578401662.933,24.414,44.434,35.645,26.855,-2.930
1578401662.937,24.414,44.434,43.945,33.691,4.395
1578401662.941,35.645,44.922,46.387,33.203,-25.391
1578401662.944,57.617,49.316,41.504,32.715,-11.230
1578401662.948,59.082,59.082,49.316,46.387,-7.324
1578401662.952,49.316,60.059,53.223,52.734,14.648
1578401662.956,35.645,41.992,41.016,40.527,22.949
1578401662.960,31.738,34.180,36.621,33.203,37.109
1578401662.964,27.832,40.527,42.480,29.297,57.617
1578401662.968,41.016,50.293,40.039,25.879,60.547
1578401662.972,41.504,51.758,38.574,30.762,51.758
1578401662.976,38.574,47.363,46.875,39.551,46.875
1578401662.980,41.504,44.434,48.340,40.527,59.082
1578401662.984,43.945,43.457,48.828,55.664,83.008
1578401662.987,48.340,41.504,43.945,49.316,113.281
1578401662.991,41.504,41.992,42.969,32.227,107.910
1578401662.995,38.086,42.969,41.016,33.203,72.266
1578401662.999,38.574,43.945,35.156,47.852,82.520
1578401663.003,38.574,45.410,41.992,55.664,56.152
1578401663.007,48.340,49.316,41.016,47.852,9.766
1578401663.011,60.547,45.410,35.645,37.598,61.035
1578401663.015,53.711,44.434,42.969,36.621,54.199
1578401663.019,42.969,47.363,47.852,53.223,-28.809
1578401663.023,43.945,48.340,49.316,63.477,-5.859
1578401663.027,38.086,51.758,47.363,62.988,32.227
1578401663.030,35.645,45.898,37.598,46.387,9.277
1578401663.034,39.062,40.039,36.621,24.902,-0.488
1578401663.038,36.133,42.480,44.922,37.109,-6.836
1578401663.042,38.086,45.898,42.969,52.246,5.371
1578401663.046,39.062,44.922,40.527,49.805,52.734
1578401663.050,39.062,42.969,41.016,42.969,34.180
1578401663.054,44.922,47.852,42.480,34.180,30.273
1578401663.058,48.828,47.363,42.480,37.598,36.621
1578401663.062,30.273,42.969,40.039,42.480,40.527
1578401663.066,21.973,46.387,40.527,37.109,99.121
1578401663.069,23.926,40.039,36.621,26.855,40.527
1578401663.073,34.668,30.273,31.738,25.391,1.953
1578401663.077,43.945,33.691,32.227,20.020,1.953
1578401663.081,30.273,31.738,38.574,20.996,11.719
1578401663.085,29.297,29.785,38.574,35.645,75.684
1578401663.089,41.992,33.203,37.598,40.527,62.500
1578401663.093,37.598,33.203,37.598,19.043,13.672
1578401663.097,34.180,30.762,35.156,16.113,-6.836
1578401663.101,34.180,29.785,34.668,32.227,11.230
1578401663.105,23.926,30.762,38.086,34.668,52.246
1578401663.109,29.297,41.504,39.062,32.715,66.406
1578401663.112,27.832,49.316,37.598,25.879,68.848
1578401663.116,29.785,49.316,34.180,27.832,67.871
1578401663.120,47.363,52.734,39.062,42.480,49.316
1578401663.124,62.012,55.664,43.945,41.992,72.754
1578401663.128,39.062,55.176,41.504,33.203,58.594
1578401663.132,15.625,51.758,45.410,33.691,-41.992
1578401663.136,37.109,58.594,39.551,14.648,-4.883
1578401663.140,42.480,58.105,36.133,17.090,49.316
1578401663.144,40.527,54.199,38.574,45.898,57.129
1578401663.148,43.945,56.152,33.691,24.414,50.781
1578401663.152,38.086,51.270,34.180,12.695,40.527
1578401663.155,32.715,49.316,36.621,30.273,90.820
1578401663.159,39.062,50.293,30.273,40.039,22.949
1578401663.163,42.969,50.293,32.227,51.758,24.902
1578401663.167,41.016,44.922,41.992,43.945,72.266
1578401663.171,43.457,43.945,35.156,26.367,21.973
1578401663.175,40.527,45.410,31.738,28.320,15.137
1578401663.179,24.414,44.922,35.645,42.480,25.879
1578401663.183,39.551,49.316,31.738,54.688,48.828
1578401663.187,47.363,45.898,38.086,52.246,62.012
1578401663.191,37.598,43.945,37.109,30.273,82.031
1578401663.194,35.156,47.363,35.645,29.785,37.109
1578401663.198,42.480,46.387,39.551,45.410,3.418
1578401663.202,51.270,48.828,33.203,43.457,5.371
1578401663.206,51.270,44.434,30.273,42.969,5.859
1578401663.210,50.781,39.551,25.391,39.551,12.207
1578401663.214,40.527,40.039,24.414,44.922,15.625
1578401663.218,41.016,40.039,34.180,39.062,-31.738
1578401663.222,47.363,41.016,36.621,50.781,-23.438
1578401663.226,25.391,38.086,37.109,74.707,23.926
1578401663.230,37.109,40.527,36.133,50.781,23.926
1578401663.234,65.430,42.969,33.203,28.320,6.348
1578401663.237,58.594,42.480,36.133,30.273,-0.488
1578401663.241,37.109,40.039,34.180,33.691,-33.691
1578401663.245,31.250,31.250,34.668,55.176,39.062
1578401663.249,45.898,33.691,33.691,59.570,33.691
1578401663.253,49.805,41.504,29.297,43.457,-0.977
1578401663.257,52.246,43.457,27.832,54.199,37.109
1578401663.261,55.176,45.410,24.902,65.430,-4.883
1578401663.265,50.781,46.875,25.879,65.430,41.016
1578401663.269,55.664,45.898,36.133,61.035,37.109
1578401663.273,47.852,45.410,40.527,49.316,12.695
1578401663.277,39.062,39.551,35.645,36.133,16.602
1578401663.280,44.922,43.945,35.156,50.781,-8.301
1578401663.284,38.086,47.852,44.922,66.895,11.230
1578401663.288,46.875,45.898,48.828,60.059,60.547
1578401663.292,49.316,41.016,37.109,52.246,91.309
1578401663.296,35.156,32.715,39.551,43.457,77.637
1578401663.300,37.598,34.180,35.156,39.062,31.738
1578401663.304,23.926,34.180,24.414,38.086,45.898
1578401663.308,28.809,41.016,37.598,45.898,67.383
1578401663.312,47.852,45.410,39.551,46.387,33.203
1578401663.316,33.691,37.109,20.508,18.066,79.102
1578401663.319,28.320,36.133,19.531,13.672,45.410
1578401663.323,33.691,42.480,29.297,31.738,13.672
1578401663.327,32.715,38.574,34.180,37.109,61.523
1578401663.331,40.527,34.668,38.086,36.133,48.828
1578401663.335,38.086,36.133,39.062,40.527,-3.906
1578401663.339,37.598,40.039,41.504,53.223,-26.367
1578401663.343,35.156,38.574,44.922,63.965,28.320
1578401663.347,37.598,31.250,36.621,55.664,49.316
1578401663.351,48.828,38.574,35.645,48.340,39.062
1578401663.355,52.246,41.016,44.922,47.363,-8.789
1578401663.359,53.711,42.480,41.992,52.246,-20.020
1578401663.362,51.758,42.480,39.551,62.500,14.648
1578401663.366,40.039,32.227,45.410,55.664,4.883
1578401663.370,26.855,35.645,46.875,41.504,41.504
1578401663.374,41.016,41.016,43.945,37.109,21.484
1578401663.378,44.922,42.480,43.457,41.016,19.043
1578401663.382,41.504,43.945,44.434,50.293,55.664
1578401663.386,46.875,41.992,45.410,51.758,9.277
1578401663.390,45.410,41.016,40.527,41.992,-16.113
1578401663.394,46.387,36.133,38.086,36.133,0.488
1578401663.398,50.293,37.109,43.457,44.922,17.090
1578401663.402,52.246,42.969,43.457,54.688,37.109
1578401663.405,56.152,38.574,38.086,52.246,15.625
1578401663.409,46.387,31.738,35.645,36.621,-25.879
1578401663.413,42.480,37.598,42.480,31.250,7.812
1578401663.417,52.246,38.574,45.898,42.969,27.344
1578401663.421,48.828,34.180,41.016,43.457,37.109
1578401663.425,37.109,36.621,40.039,46.875,58.105
1578401663.429,35.645,43.457,41.016,47.852,58.105
1578401663.433,41.504,43.945,42.480,37.598,90.332
1578401663.437,40.527,37.109,39.062,32.715,80.078
1578401663.441,34.180,36.621,42.480,41.016,16.113
1578401663.444,36.133,37.109,46.387,49.805,13.184
1578401663.448,52.734,39.062,41.016,48.828,30.273
1578401663.452,53.711,35.156,35.156,40.039,-18.066
1578401663.456,57.129,46.875,33.203,40.527,-37.598
1578401663.460,60.547,61.523,37.109,47.363,59.082
1578401663.464,47.852,44.922,32.227,37.109,108.398
1578401663.468,43.457,36.621,27.344,32.715,70.801
1578401663.472,43.457,44.922,35.645,34.180,38.086
1578401663.476,45.410,44.922,34.668,26.855,30.273
1578401663.480,41.016,43.945,34.180,28.320,77.637
1578401663.484,28.320,44.434,41.992,38.574,95.215
1578401663.487,23.926,37.598,42.969,38.574,82.520
1578401663.491,37.598,39.062,39.062,38.086,45.898
1578401663.495,52.734,40.039,36.621,41.504,11.230
1578401663.499,43.457,44.434,32.715,47.852,45.410
1578401663.503,34.180,54.199,36.621,48.340,35.645
1578401663.507,29.297,58.105,52.246,43.457,115.234
1578401663.511,24.902,46.875,45.898,25.879,85.449
1578401663.515,36.133,37.109,34.180,12.207,24.902
1578401663.519,30.273,35.156,32.227,14.160,70.312
1578401663.523,29.297,35.156,28.809,21.484,38.086
1578401663.527,35.156,41.504,29.297,25.391,1.465
1578401663.530,26.855,40.039,31.738,15.625,48.340
1578401663.534,28.320,36.621,29.297,8.789,37.109
1578401663.538,25.391,35.156,28.320,14.648,3.418
1578401663.542,41.504,34.668,28.320,32.715,51.758
1578401663.546,49.805,36.133,28.809,38.086,36.133
1578401663.550,45.898,36.133,28.320,32.227,-3.906
1578401663.554,50.781,40.527,30.273,35.645,16.113
1578401663.558,41.992,37.598,38.086,34.668,-4.395
1578401663.562,36.133,38.574,42.969,37.109,1.953
1578401663.566,37.598,41.504,44.922,42.969,42.969
1578401663.569,39.551,35.156,36.133,37.109,35.156
1578401663.573,37.598,33.203,28.320,33.691,36.621
1578401663.577,39.551,37.598,36.621,33.203,40.527
1578401663.581,41.992,41.992,40.039,37.598,32.227
1578401663.585,45.898,39.062,35.645,40.039,33.203
1578401663.589,43.945,29.785,37.598,35.645,24.414
1578401663.593,47.363,37.109,39.551,29.785,38.574
1578401663.597,56.641,52.246,39.062,32.715,48.828
1578401663.601,57.129,50.781,33.203,42.480,14.160
1578401663.605,61.523,54.199,41.992,43.945,27.344
1578401663.609,59.570,55.664,48.340,43.457,-13.184
1578401663.612,43.945,44.922,35.645,31.738,-45.898
1578401663.616,25.879,44.434,35.156,25.879,-12.207
1578401663.620,37.598,45.898,43.457,34.668,56.641
1578401663.624,47.363,43.457,39.062,41.992,110.840
1578401663.628,39.551,39.551,32.715,41.016,108.398
1578401663.632,48.340,37.598,34.180,34.668,47.852
1578401663.636,52.734,35.645,39.062,31.738,25.879
1578401663.640,52.246,39.062,41.992,41.992,49.316
1578401663.644,49.805,39.551,41.016,45.410,77.637
1578401663.648,46.387,35.645,47.363,41.504,125.977
1578401663.652,48.340,39.062,50.781,29.785,103.516
1578401663.655,54.688,44.434,44.434,22.461,52.734
1578401663.659,56.152,40.527,42.480,36.621,34.180
1578401663.663,57.129,42.969,43.457,44.434,37.109
1578401663.667,55.176,43.945,35.645,40.039,98.633
1578401663.671,45.410,40.039,40.527,39.551,95.215
1578401663.675,49.805,37.109,51.270,41.992,43.945
1578401663.679,54.688,37.598,42.480,42.480,29.297
1578401663.683,45.410,40.527,45.898,51.270,29.785
1578401663.687,41.016,39.062,52.734,60.059,41.992
1578401663.691,46.387,40.527,55.664,56.641,17.578
1578401663.694,46.875,44.922,53.223,42.969,-17.090
1578401663.698,34.668,46.875,41.504,42.480,-31.250
1578401663.702,30.762,44.434,37.109,48.340,23.926
1578401663.706,35.156,41.504,40.527,41.992,47.363
1578401663.710,37.598,39.551,40.039,39.062,-5.371
1578401663.714,41.504,35.645,38.086,35.645,-20.996
1578401663.718,42.969,35.645,36.133,38.086,-25.879
1578401663.722,35.156,37.109,40.527,42.480,12.695
1578401663.726,35.156,33.691,45.410,40.039,54.688
1578401663.730,66.895,40.039,39.062,41.504,51.270
1578401663.734,69.824,47.852,39.551,36.621,46.387
1578401663.737,60.547,45.410,33.203,26.855,31.738
1578401663.741,54.199,43.457,42.969,33.203,70.312
1578401663.745,43.457,36.621,49.805,34.180,90.820
1578401663.749,42.969,38.086,40.527,27.832,76.172
1578401663.753,37.109,41.016,40.527,27.344,82.520
1578401663.757,32.715,41.992,37.598,28.809,37.109
1578401663.761,14.648,42.480,40.039,31.738,51.758
1578401663.765,18.066,39.062,42.480,38.086,71.777
1578401663.769,35.645,39.551,36.133,35.645,83.496
1578401663.773,35.156,38.086,35.156,24.414,42.480
1578401663.777,32.715,35.156,39.551,25.391,32.227
1578401663.780,28.320,32.227,37.598,39.551,48.828
1578401663.784,24.902,32.715,29.297,35.645,45.898
1578401663.788,23.438,35.645,39.062,30.273,34.180
1578401663.792,22.949,38.086,42.969,29.297,61.035
1578401663.796,18.066,41.016,38.574,19.043,57.617
1578401663.800,30.273,44.434,33.691,25.391,6.348
1578401663.804,38.574,46.387,36.133,34.668,29.297
1578401663.808,33.203,38.574,35.156,35.645,61.035
1578401663.812,36.621,33.203,31.738,26.367,40.039
1578401663.816,45.410,38.574,35.156,18.555,-3.906
1578401663.819,49.316,46.387,40.039,31.250,11.719
1578401663.823,35.645,44.922,40.039,40.039,25.879
1578401663.827,32.715,38.574,35.156,31.738,53.223
1578401663.831,53.223,37.598,39.062,30.762,12.695
1578401663.835,52.246,42.969,42.969,34.668,4.395
1578401663.839,51.758,48.828,40.039,39.062,51.270
1578401663.843,57.129,49.316,40.527,47.363,50.293
1578401663.847,48.828,49.316,40.527,44.922,46.875
1578401663.851,44.434,41.992,37.598,38.086,15.137
1578401663.855,48.828,40.039,44.922,35.645,-17.090
1578401663.859,48.340,47.363,41.016,40.039,-35.645
1578401663.862,52.246,49.316,43.945,48.340,-19.531
1578401663.866,43.457,47.363,53.711,48.828,26.367
1578401663.870,46.387,48.828,51.270,51.758,57.129
1578401663.874,50.293,49.316,51.758,42.969,68.359
1578401663.878,26.855,39.062,39.062,31.250,49.805
1578401663.882,29.297,31.738,29.785,41.992,20.508
1578401663.886,32.227,33.691,36.133,46.387,49.316
1578401663.890,29.297,33.691,43.457,38.574,99.609
1578401663.894,26.367,32.715,42.480,28.320,95.215
1578401663.898,29.297,39.062,45.410,28.809,57.617
1578401663.902,44.922,45.410,52.246,46.387,41.992
1578401663.905,32.715,38.086,40.039,47.852,58.594
1578401663.909,30.762,29.297,37.598,38.086,58.594
1578401663.913,40.527,35.156,34.180,34.668,59.570
1578401663.917,36.621,38.086,28.809,27.344,35.645
1578401663.921,36.133,38.086,37.598,35.645,-5.859
1578401663.925,36.621,41.504,37.598,44.922,25.391
1578401663.929,41.016,43.945,38.086,37.109,5.371
1578401663.933,53.711,49.805,43.945,29.297,-87.402
1578401663.937,54.199,50.781,42.969,25.391,-82.031
1578401663.941,51.270,49.316,41.016,34.180,11.719
1578401663.944,48.828,41.504,41.504,40.039,28.320
1578401663.948,41.504,38.086,42.480,34.668,-24.902
1578401663.952,42.969,43.457,43.945,26.855,15.137
1578401663.956,51.270,39.062,34.180,22.461,14.160
1578401663.960,53.711,34.668,31.738,38.574,10.742
1578401663.964,42.969,37.109,40.039,50.781,41.504
1578401663.968,40.527,39.062,31.738,42.969,32.227
1578401663.972,44.434,36.621,32.715,40.039,42.480
1578401663.976,37.598,33.203,40.527,37.598,69.824
1578401663.980,31.738,32.227,40.527,44.434,81.543
1578401663.984,39.551,34.668,45.898,52.246,71.777
1578401663.987,36.621,32.227,42.480,48.340,45.410
1578401663.991,33.203,30.273,41.992,43.457,0.977
1578401663.995,31.250,26.367,37.109,33.691,13.184
1578401663.999,26.367,22.461,32.227,38.086,15.625
1578401664.003,25.879,30.762,38.086,51.758,29.297
1578401664.007,32.227,38.574,45.898,58.594,48.340
1578401664.011,46.387,35.156,53.711,51.270,16.113
1578401664.015,34.668,31.738,41.504,30.273,20.508
1578401664.019,30.273,36.133,27.344,34.180,9.766
1578401664.023,38.574,38.574,36.133,45.898,28.809
1578401664.027,33.203,43.945,41.992,39.551,52.734
1578401664.030,28.809,39.062,36.133,27.832,55.176
1578401664.034,32.227,37.109,33.203,23.438,78.613
1578401664.038,32.227,36.621,37.598,24.902,38.574
1578401664.042,34.180,34.180,42.480,30.762,28.320
1578401664.046,39.551,38.574,47.852,37.109,48.340
1578401664.050,41.992,41.992,46.387,38.574,61.035
1578401664.054,52.246,40.039,45.410,37.109,30.762
1578401664.058,46.875,42.969,41.016,35.156,16.602
1578401664.062,32.227,43.457,31.738,35.156,67.871
